Seller Platform,Seller SKU,Manufacture Name,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page URL,Attachment,Image URL
Implant Direct,653213,Implant Direct,653213,InterActive 3.2mmDx13mmL SBM: 3.0mmD Platform Dental Implant System - 1/Pack,"InterActive dental implants are two-piece conical connection implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package.InterActive™ dental implants are conical connection two-piece implants for single-stage or two-stage surgical procedures. InterActive offers two restorative platforms across four implant diameters ranging from 3.2-5.0mm.  InterActive Packaging:  All-in-1 Packaging supports both one- and two-stage surgery.1  Package includes: Implant Features:  1: except 6mm length implants
Cover screw
2mm healing collar1
2-piece fixture-mount with a concave transgingival profile for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation

12° conical connection
Color-coded prosthetic interface for clear visual indication of interface size
Straight / tapered implant body design
Three cutting grooves
Micro-grooves and micro-threads on coronal aspect designed to increase bone-implant contact (BIC) and long-term stability in crestal bone area
Progressively-deeper buttress threads designed for increased BIC, which can improve primary stability in low-density bone
Fixture-mount features a concave transgingival profile optimized for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation
Fixture-mount features a flat to match the flat on the internal-hex, making indexing easier
Fixture-mount functions as a closed-tray transfer
Color-coded fixture-mount top matches the implant prosthetic platform/interface
SBM surface
Made in the USA from medical-grade titanium alloy

Cover screw
2mm healing collar1
2-piece fixture-mount with a concave transgingival profile for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation

12° conical connection
Color-coded prosthetic interface for clear visual indication of interface size
Straight / tapered implant body design
Three cutting grooves
Micro-grooves and micro-threads on coronal aspect designed to increase bone-implant contact (BIC) and long-term stability in crestal bone area
Progressively-deeper buttress threads designed for increased BIC, which can improve primary stability in low-density bone
Fixture-mount features a concave transgingival profile optimized for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation
Fixture-mount features a flat to match the flat on the internal-hex, making indexing easier
Fixture-mount functions as a closed-tray transfer
Color-coded fixture-mount top matches the implant prosthetic platform/interface
SBM surface
Made in the USA from medical-grade titanium alloy
",Pack, 1,Implants,,https://store.implantdirect.com/us/en/interactive-3-2mmdx13mml-sbm-3-0mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/653213_2.png
Implant Direct,DBLN211020,Implant Direct,DBLN211020,"Min. Cort./Canc., 250-1000µm, 2.0cc",DBLN211020,,,Implants,,https://store.implantdirect.com/us/en/catalog/product/view/id/3603/s/min-cort-canc-250-1000-m-2-0cc/category/122/,,https://store.implantdirect.com/us/en/media/catalog/product/placeholder/default/ID-no-image.png
Implant Direct,DCOR102010,Implant Direct,DCOR102010,DirectGen Mineralized Cortical Allograft Granules Size: 1000-2000µm (1cc) - 1 Vial/Box,Allograft / DirectGen™ - DirectGen is an allograft ideally suited for optimal results in a variety of surgical applications.,,,Implants,,https://store.implantdirect.com/us/en/directgen-mineralized-cortical-allograft-granules-size-1000-2000-m-1cc-1-vial-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/d/i/directgen_ag_5.png
Implant Direct,653208,Implant Direct,653208,InterActive 3.2mmDx8mmL SBM: 3.0mmD Platform Dental Implant System - 1/Pack,"InterActive dental implants are two-piece conical connection implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package.InterActive™ dental implants are conical connection two-piece implants for single-stage or two-stage surgical procedures. InterActive offers two restorative platforms across four implant diameters ranging from 3.2-5.0mm.  InterActive Packaging:  All-in-1 Packaging supports both one- and two-stage surgery.1  Package includes: Implant Features:  1: except 6mm length implants
Cover screw
2mm healing collar1
2-piece fixture-mount with a concave transgingival profile for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation

12° conical connection
Color-coded prosthetic interface for clear visual indication of interface size
Straight / tapered implant body design
Three cutting grooves
Micro-grooves and micro-threads on coronal aspect designed to increase bone-implant contact (BIC) and long-term stability in crestal bone area
Progressively-deeper buttress threads designed for increased BIC, which can improve primary stability in low-density bone
Fixture-mount features a concave transgingival profile optimized for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation
Fixture-mount features a flat to match the flat on the internal-hex, making indexing easier
Fixture-mount functions as a closed-tray transfer
Color-coded fixture-mount top matches the implant prosthetic platform/interface
SBM surface
Made in the USA from medical-grade titanium alloy

Cover screw
2mm healing collar1
2-piece fixture-mount with a concave transgingival profile for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation

12° conical connection
Color-coded prosthetic interface for clear visual indication of interface size
Straight / tapered implant body design
Three cutting grooves
Micro-grooves and micro-threads on coronal aspect designed to increase bone-implant contact (BIC) and long-term stability in crestal bone area
Progressively-deeper buttress threads designed for increased BIC, which can improve primary stability in low-density bone
Fixture-mount features a concave transgingival profile optimized for esthetic areas and designed to enable subcrestal placement with reduced hard tissue manipulation
Fixture-mount features a flat to match the flat on the internal-hex, making indexing easier
Fixture-mount functions as a closed-tray transfer
Color-coded fixture-mount top matches the implant prosthetic platform/interface
SBM surface
Made in the USA from medical-grade titanium alloy
",Pack, 1,Implants,,https://store.implantdirect.com/us/en/interactive-3-2mmdx8mml-sbm-3-0mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/653208_2.png
Implant Direct,3047,Implant Direct,3047,Straight Abutment Analog Includes Castable Coping (4.7mmD Wx4.7mmD Platformx4.7mmD Healing Diameter),"Straight Abutment Analog - 4.7 abutment width, includes castable coping
For Legacy 3.5, RePlant 4.3 and ScrewPlant 3.7 platform Straight Abutments",,,Implants,,https://store.implantdirect.com/us/en/straight-abutment-analog-includes-castable-coping-4-7mmd-wx4-7mmd-platformx4-7mmd-healing-diameter,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/3/0/3047_2.png
Implant Direct,603516,Implant Direct,603516,RePlant 3.5mmDx16mmL SBM: 3.5mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package.",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-replant-3-5mmdx16mml-sbm-3-5mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/603516_1_2.png
Implant Direct,603510,Implant Direct,603510,RePlant 3.5mmDx10mmL SBM: 3.5mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package.",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-replant-3-5mmdx10mml-sbm-3-5mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/603510_1_2.png
Implant Direct,603511,Implant Direct,603511,RePlant 3.5mmDx11.5mmL SBM: 3.5mmD Platform Implant Dental System - 1/Pack,"RePlant dental implants are two-piece tri-lobe implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package.",Pack, 1,Implants,,https://store.implantdirect.com/us/en/replant-3-5mmdx11-5mml-sbm-3-5mmd-platform-implant-dental-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/603511_1_2.png
Implant Direct,3057,Implant Direct,3057,Legacy Abutment Analog Includes Castable Coping (5.7mmD WxPlatformx5.7mmD Healing Diameter)-1/Box,"Straight Abutment Analog - 5.7mm Abutment Width, includes castable coping.

For Legacy 4.5, RePlant 5.0, SwissPlus 4.8, and ScrewPlant 4.7 platform Straight AbutmentsFor Legacy 4.5, RePlant 5.0, SwissPlus 4.8, and ScrewPlant 4.7 platform Straight Abutments",Box,1,Implants,,https://store.implantdirect.com/us/en/legacy-abutment-analog-includes-castable-coping-5-7mmd-wxplatformx5-7mmd-healing-diameter-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/3/0/3057_2.png
Implant Direct,3065,Implant Direct,3065,Legacy Abutment Analog Includes Castable Coping (6.5mmD Widthx 6.5mmD Healing Diameter) - 1/Box,"Straight abutment analog - 6.5mm abutment width, includes castable coping.

For Legacy 5.7, RePlant 5.0, and ScrewPlant 5.7 platform Straight AbutmentsFor Legacy 5.7, RePlant 5.0  and ScrewPlant 5.7 platform Straight Abutments",Box, 1,Implants,,https://store.implantdirect.com/us/en/legacy-abutment-analog-includes-castable-coping-6-5mmd-widthx-6-5mmd-healing-diameter-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/3/0/3065_2.png
Implant Direct,DXCA251010,Implant Direct,DXCA251010,DirectOss Anorganic Cancellous Xenograft Granules Size: 0.25mm-1mm (1g) - 1 Vial/Box, Xenograft / DirectOss™ - DirectOss™ is a natural hydroxyapatite bone grafting material derived from Australia bovine bone (BSE free).,,,Implants,,https://store.implantdirect.com/us/en/directoss-anorganic-cancellous-xenograft-granules-size-0-25mm-1mm-1g-1-vial-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/d/i/directoss_3.png
Implant Direct,DGB251005,Implant Direct,DGB251005,DirectGen Mineralized Cortical/Cancellous Blend Allograft Granules Size: 250-1000µm (0.5cc) - 1/Box,DGB251005,,,Implants,,https://store.implantdirect.com/us/en/directgen-mineralized-cortical-cancellous-blend-allograft-granules-size-250-1000-m-0-5cc-1-box-1,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/d/i/directgen_ag_1_1_3_1.png
Implant Direct,8730-82,Implant Direct,8730-82,SMARTbase Ti Base Abutment Legacy 3.0mmD Platform / 2mmL Collar,"8730-82SMARTbase engaging Ti-base abutment featuring dual hue anodization & off-axis screw channel. With its ""Floating Screw"" option, the fixation screw can be pre-assembled into the base prior to placement for easier seating of restoration. Available with a transgingival concave shape and in a variety of cuff heights and profile widths for improved aesthetics. Supports both a digital & traditional workflow and is packaged with burnout coping and Tri-Grip fixation screw.",,,Implants,,https://store.implantdirect.com/us/en/smartbase-ti-base-abutment-legacy-3-0mmd-platform-2mml-collar,,"https://store.implantdirect.com/us/en/media/catalog/product/cache/d98272ef64f223e50e24019c4f3c6bf3/8/7/8730-82_3.png,https://store.implantdirect.com/us/en/media/catalog/product/cache/d98272ef64f223e50e24019c4f3c6bf3/h/q/hqdefault_1_12.jpg"
Implant Direct,DGMD121005,Implant Direct,DGMD121005,DirectGen Mineralized/Demineralized Cortical Combo Allograft Granules Size: 125-1000µm (0.5cc)-1/Box,DGMD121005,,,Implants,,https://store.implantdirect.com/us/en/directgen-mineralized-demineralized-cortical-combo-allograft-granules-size-125-1000-m-0-5cc-1-box-1,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/d/i/directgen_ag_1_1_3_10.png
Implant Direct,3037,Implant Direct,3037,Straight Abutment Analog w/ Castable Coping (3.7mmD Wx3.7/3.5/3.0N Platformx3.7mmD Healing Diameter),Straight abutment analog for use with ScrewPlant implants.Straight abutment analog for use with ScrewPlant implants.,,,Implants,,https://store.implantdirect.com/us/en/straight-abutment-analog-w-castable-coping-3-7mmd-wx3-7-3-5-3-0n-platformx3-7mmd-healing-diameter,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/3/0/3037_2.png
Implant Direct,1047-05,Implant Direct,1047-05,ScrewPlant / ScrewPlus Closed-Tray Transfer (4.7mmD Widthx4.7mmD Platform) - 1/Box,Closed-tray implant transfer for ScrewPlant implants. Includes fixation screw with 1.25mmD hex.Closed-tray implant transfer for ScrewPlant implants. Includes fixation screw with 1.25mmD hex.,,,Implants,,https://store.implantdirect.com/us/en/screwplant-screwplus-closed-tray-transfer-4-7mmd-widthx4-7mmd-platform-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/1/0/1047-05_2.png
Implant Direct,853706U,Implant Direct,853706U,simplyLegacy3™ 3.7mmDx6mmL SBM: 3.5mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy3 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system.Implant Direct simplyLegacy3™ Implant SystemFeatures & Benefits• Internal connection with 1.5mm long hex & internal lead-in bevel• Double-lead buttress threads for improved insertion & initial stability, quadruple-lead threads near top for increased thread engagement & reduced stress• 2mm extender retained by cover screw for use as a healing collar or for one or two-stage surgery• Color-coded carrier usable as a closed-tray transfer and/or final full-contour abutment• Two self-tapping grooves, extending halfway up implant• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture- mount insertion with either 2.5mm hex driver or ratchet• Connection: Color-coded internal hex with lead-in bevel• Surface: SBM (Soluble Blast Media)• Surgical Instruments: Spectra-System surgical kit• Implant Lengths: 6 / 8 / 10 /11.5 /13 / 16mm. Even taper with two cutting grooves halfway up implant• Implant Threads: Micro-threads with double-lead, progressively deeper buttress threads",Pack, 1,Implants,,https://store.implantdirect.com/us/en/simplylegacy3tm-3-7mmdx6mml-sbm-3-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/853706u_1_2.png
Implant Direct,824708U,Implant Direct,824708U,simplyLegacy2™ 4.7mmDx8mmL SBM: 4.5mmD Platform Dental Implant System - 1/Pack,"One of our simplyIntegrated solutions, simplyLegacy2 is a mount-free implant that includes the components you need for the surgical phase of treatment:
• Implant
• Cover screw
• 3mm healing collar
Pair with the treatment-specific prosthetic SMART PACKS that fits your case to realize the full benefits of this revolutionary system.Implant Direct simplyLegacy2™ Implant SystemWith cover screw and 3mm healing collar included, our mount-free implants allow you to streamline your surgical procedures while still having the necessary, compatible components readily accessible.Features & Benefits• Internal connection with 1.5mm long hex & internal lead-in bevel• Body is straight for top 1/3rd with bottom 2/3rds tapered for bone expansion• Surface options: SBM (Soluble Blast Media) textured• Double-lead buttress threads for improved insertion & quadruple lead threads near top for increased thread engagement & reduced stress• 2mm extender retained by cover screw for use as a healing collar for one stage surgery• Color-coded carrier usable as a closed-tray transfer & temporary abutment• Three aggressive self-tapping grooves extending 2/3rds length up the implant• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture-mount insertion with either 2.5mm hex driver or ratchet• Connection: Color-coded internal hex with lead-in bevel• Surgical Instruments: Spectra-System surgical kit• Implant Lengths: 6 / 8 / 10 / 11.5 / 13 / 16mm. Top 1/3 is straight with tapered section having three cutting grooves• Implant Threads: Micro-threads with double-lead progressively deeper buttress threads",Pack, 1,Implants,,https://store.implantdirect.com/us/en/simplylegacy2tm-4-7mmdx8mml-sbm-4-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/2/824708u_1_2.png
Implant Direct,1047-08,Implant Direct,1047-08,ScrewPlant / ScrewPlus Open Tray Transfer (4.7mmD Widthx4.7mmD Platform) - 1/Box,Open-tray implant transfer for ScrewPlant implants. Includes fixation screw with 1.25mmD hex.Open-tray implant transfer for ScrewPlant implants. Includes fixation screw with 1.25mmD hex.,Box, 1,Implants,,https://store.implantdirect.com/us/en/screwplant-screwplus-open-tray-transfer-4-7mmd-widthx4-7mmd-platform-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/1/0/1047-08_2.png
Implant Direct,2065-08,Implant Direct,2065-08,ScrewPlus Open Tray Transfer 6.5D,Open-tray implant transfer for ScrewPlant implants. Includes fixation screw with 1.25mmD hex.Open-tray implant transfer for ScrewPlant implants. Includes fixation screw with 1.25mmD hex.,,,Implants,,https://store.implantdirect.com/us/en/2065-08,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/2/0/2065-08_2.png
Implant Direct,2065-05,Implant Direct,2065-05,Implant Transfer 6.5mmD Platform,Closed-tray implant transfer for ScrewPlant implants. Includes fixation screw with 1.25mmD hex.Closed-tray implant transfer for ScrewPlant implants. Includes fixation screw with 1.25mmD hex.,,,Implants,,https://store.implantdirect.com/us/en/2065-05,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/2/0/2065-05_2.png
Implant Direct,SD2.3C,Implant Direct,SD2.3C,2.3/2.0mmD DLC Step Drill - Long,"SD2.3C
DLC Drills have a higher contrast coating for better visibility of drill depth markings
The added drill color coding makes identification and organization of drills easier. The color-coding matches the surgical kit and the implant vial label
The new short DLC drills have longer flutes as well as 11.5mm and 13mm depth marks to enable placement of implants up to 13mm in length
The Diamond-Like Carbon Coating (DLC) is a coating process that enhances the wear resistance of biomedical components while maintaining low friction and bioinertial properties
Within the DLC drill line, there are four different hub sizes that vary by diameter to minimize the hub width and reduce the possibility of interference
The DLC drill hub provides a secure fit for Implant Direct Drill Stops to attach, aligning with preset Drill Stop diameters
DLC drills are indicated for drilling up to 30 osteotomies per drill at a recommended maximum of 1200RPM
The overall length of the long DLC Drills (6-16mmL) is 36.6mm and the overall length of the short DLC Drills (6-13mmL) is 30.6mm
DLC drills are made of stainless-steel meeting the ASTM A564 standard

DLC Drills have a higher contrast coating for better visibility of drill depth markings
The added drill color coding makes identification and organization of drills easier. The color-coding matches the surgical kit and the implant vial label
The new short DLC drills have longer flutes as well as 11.5mm and 13mm depth marks to enable placement of implants up to 13mm in length
The Diamond-Like Carbon Coating (DLC) is a coating process that enhances the wear resistance of biomedical components while maintaining low friction and bioinertial properties
Within the DLC drill line, there are four different hub sizes that vary by diameter to minimize the hub width and reduce the possibility of interference
The DLC drill hub provides a secure fit for Implant Direct Drill Stops to attach, aligning with preset Drill Stop diameters
DLC drills are indicated for drilling up to 30 osteotomies per drill at a recommended maximum of 1200RPM
The overall length of the long DLC Drills (6-16mmL) is 36.6mm and the overall length of the short DLC Drills (6-13mmL) is 30.6mm
DLC drills are made of stainless-steel meeting the ASTM A564 standard
",,,Implants,,https://store.implantdirect.com/us/en/2-3-2-0mmd-dlc-step-drill-long,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/s/d/sd23c_2.png
Implant Direct,1000-62,Implant Direct,1000-62,Multi-Unit Abutment Open-Tray Transfer (5.0mmD Platform) - 1/Box,1000-62,,,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-multi-unit-abutment-open-tray-transfer-5-0mmd-platform-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/1/0/1000-62_2.png
Implant Direct,RTD5SG,Implant Direct,RTD5SG,simplyRePlant 5.0mm Tri-Lobe Handpiece Implant Driver- Short,RTD5SG: simplyRePlant 5.0mmD short Tri-lobe handpiece implant driverRTD5SG: simplyRePlant 5.0mmD short Tri-lobe handpiece implant driver,,,Implants,,https://store.implantdirect.com/us/en/simplyreplant-5-0mm-tri-lobe-handpiece-implant-driver-short,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/r/t/rtd5sg_1_2.png
Implant Direct,RTT3SG,Implant Direct,RTT3SG,simplyRePlant 3.5mm Tri-Lobe Wrench Implant Driver- Short,RTT3SG: simplyRePlant 3.5mmD short Tri-lobe wrench implant driverRTT3SG: simplyRePlant 3.5mmD short Tri-lobe wrench implant driver,,,Implants,,https://store.implantdirect.com/us/en/simplyreplant-3-5mm-tri-lobe-wrench-implant-driver-short,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/r/t/rtt3sg_1_2.png
Implant Direct,SD2.3S,Implant Direct,SD2.3S,2.3/2.0mmD Step Drill with 6-10mm markings,SD2.3 2.3 / 2.0 mmD Short Step Drill with 6-10mmL markingsShort step drill with lasered bands to accommodate varying implant lengths for sizing of osteotomy when placing implants.,,,Implants,,https://store.implantdirect.com/us/en/2-3-2-0mmd-step-drill-with-6-10mm-markings,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/s/d/sd23s_2.png
Implant Direct,1000-63,Implant Direct,1000-63,Multi-Unit Abutment Closed-Tray Transfer (5.0mmD Platform) - 1/Box,1000-63,,,Implants,,https://store.implantdirect.com/us/en/implant-directtm-dentistry-multi-unit-abutment-closed-tray-transfer-5-0mmd-platform-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/1/0/1000-63_2.png
Implant Direct,8530-91-L,Implant Direct,8530-91-L,Legacy LOCATOR Abutment (3.0mmD Platformx0.75mmL Collar Height) - 1/Box,"Locator abutments are implant retained and used to secure overdentures or partial dentures.
Requires LOCATOR driver or Core tool to insert.Locator abutments are implant retained and used to secure overdentures or partial dentures.Requires LOCATOR driver or Core tool to insert.",Box, 1,Implants,,https://store.implantdirect.com/us/en/legacy-locator-abutment-3-0mmd-platformx0-75mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/8530-91-l_1_1_2.png
Implant Direct,875711,Implant Direct,875711,Legacy4™ 5.7mmDx11.5mmL SBM: 5.7mmD Platform Dental Implant System - 1/Pack,"Legacy4 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.
 Legacy™ 4 - The Culmination of 30 Years of Implant Evolution Legacy4 introduces a revolutionary, new 2-piece fixture-mount/abutment that provides the accuracy of an open-tray transfer with the simplicity of a closed-tray. In addition, Legacy4 features:• A torque-safety feature to prevent damage to the implant interface• A concave transgingival profile on the fixture-mount/abutment matched with the healing collar to shape soft tissue for improved esthetics• Quadruple-lead micro-threads• Progressively deeper buttress threads• Three long cutting groovesPlease note: Healing collar must be purchased separately for 6mmL implants.",Pack, 1,Implants,,https://store.implantdirect.com/us/en/legacy4tm-5-7mmdx11-5mml-sbm-5-7mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/7/875711_1_2.png
Implant Direct,1037-08,Implant Direct,1037-08,ScrewPlant / ScrewPlus Open-Tray Transfer (3.7mmD Widthx3.7mmD Platform) - 1/Box,Open-tray implant transfer for ScrewPlant implants. Includes fixation screw with 1.25mmD hex.Open-tray implant transfer for ScrewPlant implants. Includes fixation screw with 1.25mmD hex.,,,Implants,,https://store.implantdirect.com/us/en/screwplant-screwplus-open-tray-transfer-3-7mmd-widthx3-7mmd-platform-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/1/0/1037-08_2.png
Implant Direct,3037-02,Implant Direct,3037-02,ScrewPlant/ScrewPlus Abutment Transfer (3.7mmD Widthx3.7mmD Platform) - 2/Box,Straight abutment transfer for ScrewPlant implants.Straight abutment transfer for ScrewPlant implants.,Box, 2,Implants,,https://store.implantdirect.com/us/en/screwplant-screwplus-abutment-transfer-3-7mmd-widthx3-7mmd-platform-2-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/3/0/3037-02_2.png
Implant Direct,RSB5S,Implant Direct,RSB5S,4.2/3.3mmD Short Step Drill for 5.0mmD Implant,RSB5S: 4.2 / 3.4 step short drill for 5.0mmD implant.,,,Implants,,https://store.implantdirect.com/us/en/4-2-3-3mmd-short-step-drill-for-5-0mmd-implant,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/r/s/rsb5s_2.png
Implant Direct,RB-06,Implant Direct,RB-06,Round Bur #6,RB-06,,,Implants,,https://store.implantdirect.com/us/en/round-bur-6,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/r/b/rb-06_2.png
Implant Direct,RSB6S,Implant Direct,RSB6S,5.1/4.2mmD Short Step Drill for 6.0mmD Implant,RSB6S: 5.1 / 4.2 short step drill for 6.0mmD implant.,,,Implants,,https://store.implantdirect.com/us/en/5-1-4-2mmd-short-step-drill-for-6-0mmd-implant,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/r/s/rsb6s_2.png
Implant Direct,RTD4SG,Implant Direct,RTD4SG,simplyRePlant 4.3mm Tri-Lobe Handpiece Implant Driver- Short,RTD4SG: simplyRePlant 4.3mmD short Tri-lobe handpiece implant driverRTD4SG: simplyRePlant 4.3mmD short Tri-lobe handpiece implant driver,,,Implants,,https://store.implantdirect.com/us/en/simplyreplant-4-3mm-tri-lobe-handpiece-implant-driver-short,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/r/t/rtd4sg_1_2.png
Implant Direct,RSB4S,Implant Direct,RSB4S,3.4/2.8mmD Short Step Drill for 4.3mmD Implant,RSB4S: 3.4 / 2.8 step short drill for 4.3mmD implant.,,,Implants,,https://store.implantdirect.com/us/en/3-4-2-8mmd-short-step-drill-for-4-3mmd-implant,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/r/s/rsb4s_2.png
Implant Direct,RTD3SG,Implant Direct,RTD3SG,simplyRePlant 3.5mm Tri-Lobe Handpiece Implant Driver- Short,RTD3SG: simplyRePlant 3.5mmD short Tri-lobe handpiece implant driverRTD3SG: simplyRePlant 3.5mmD short Tri-lobe handpiece implant driver,,,Implants,,https://store.implantdirect.com/us/en/simplyreplant-3-5mm-tri-lobe-handpiece-implant-driver-short,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/r/t/rtd3sg_1_2.png
Implant Direct,8530-64-30S,Implant Direct,8530-64-30S,Legacy 30⁰ Angled Multi-Unit Abutment (3.0mmD Platformx4.5mmL Collar Height) - 1/Box,Angled multi-unit abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool.Angled multi-unit abutment for Legacy. Includes transfer and comfort cap. Requires 1.25mmD hex tool.,,,Implants,,https://store.implantdirect.com/us/en/legacy-30-angled-multi-unit-abutment-3-0mmd-platformx4-5mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/8530-64-30s_2.png
Implant Direct,8530-31,Implant Direct,8530-31,Legacy Straight Contoured Titanium Abutment (3.7mmD Widthx3.0mmD Platformx1mmL Collar Height)-1/Box,Straight titanium abutment with contoured margin for Legacy implants. Includes fixation screw with 1.25mmD hex.Straight titanium abutment with contoured margin for Legacy implants. Includes fixation screw with 1.25mmD hex.,Box,1,Implants,,https://store.implantdirect.com/us/en/legacy-straight-contoured-titanium-abutment-3-7mmd-widthx3-0mmd-platformx1mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/8530-31_2.png
