Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Category,Subcategories,Product Page URL,Attachement,Image URL
Accutron,27775,Accutron,27775,Oxygen Fitting,"1/8"" Male Pipe Thread with Male Q/C with Bracket",,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/oxygen-fitting?v=239460,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-27775-oxygen-fitting-.13-in-male-pipe-thread-with-male-q-c-with-bracket-2106.jpg?itok=f_JTWLy2
Accutron,27254,Accutron,27254,Oxygen Fitting,DISS with Male Q/C without Bracket,,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/oxygen-fitting?v=239459,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-27254-oxygen-fitting-diss-with-male-q-c-without-bracket-2106.jpg?itok=ALMyR25H
Accutron,27253,Accutron,27253,Oxygen Fitting,DISS with Male Q/C with Bracket,,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/oxygen-fitting?v=239458,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-27253-oxygen-fitting-diss-with-male-q-c-with-bracket-2106.jpg?itok=aZxdrp0p
Accutron,33968-90-6,Accutron,33968-90-6,"Accutron™90° EZ-QC Hose Set, 6'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #33972 with Accutron™ White & Porter™-type outlet stations. ""-xx"" at the end of part number indicates hose length.Compatible with Accutron™ White Slim-Line Outlet Stations & Porter-type Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/accutrontme-z-q-c-hose-set-3?v=239473,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-33968-90-6-accutron-e-z-q-c-x-diss-90%C2%B0-hose-set-2106.jpg?itok=aMkFPcFK
Accutron,26849,Accutron,26849,Oxygen Fitting,DISS with Female Q/C,,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/oxygen-fitting?v=239457,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-26849-oxygen-fitting-diss-with-female-q-c-2106.jpg?itok=GzTN4v7O
Accutron,33968-90-5,Accutron,33968-90-5,"Accutron™90° EZ-QC Hose Set, 5'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #33972 with Accutron™ White & Porter™-type outlet stations. ""-xx"" at the end of part number indicates hose length.Compatible with Accutron™ White Slim-Line Outlet Stations & Porter-type Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/accutrontme-z-q-c-hose-set-3?v=239472,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-33968-90-5-accutron-e-z-q-c-x-diss-90%C2%B0-hose-set-2106.jpg?itok=2hEBVkIF
Accutron,34013-3,Accutron,34013-3,Micro In-line Dual Outlet (N2O-O2) Kit – DISS,"Description
Dual and Triple Micro Outlets are perfect companions for flowmeter systems that are mounted in a cabinet, like the Digital Ultra™ Flushmount and the Ultra PC™ % Cabinet Mount. The Micros can rest on a shelf or the floor of a base cabinet and offer flexibility that isn’t always possible with fix-mount outlet stations.",,,micro-outlets,,https://www.hufriedygroup.com/micro-outlets/micro-line-dual-outlet-n2o-o2-kit-diss,/documents/34082,https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-34013-3-micro-in-line-dual-outlet-n2o-o2-kit-diss-2105.jpg?itok=Xpy3G_iM
Accutron,33968-90-4,Accutron,33968-90-4,"Accutron™90° EZ-QC Hose Set, 4'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #33972 with Accutron™ White & Porter™-type outlet stations. ""-xx"" at the end of part number indicates hose length.Compatible with Accutron™ White Slim-Line Outlet Stations & Porter-type Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/accutrontme-z-q-c-hose-set-3?v=239471,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-33968-90-4-accutron-e-z-q-c-x-diss-90%C2%B0-hose-set-2106.jpg?itok=5PFIucVx
Accutron,34061-10,Accutron,34061-10,"O2 DISS X DISS Hose, 10'",,,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/o2-diss-x-diss-hose-3?v=239525,/documents/34082,/sites/default/files/styles/500x500/public/default_images/GC-WebImages-NewWebsite-ErrorImage-2004_0.jpg?itok=WBGan6SI
Accutron,34004,Accutron,34004,Recessed Q/C Triple Outlet (N2O-O2-Vac),"Description
White, slim-line outlet accommodates both Accutron™ and Porter™ quick connect hoses. Requires use of Vacuum Male Connector #33972.",,,recessed-outlets,,https://www.hufriedygroup.com/recessed-outlets/recessed-q-c-triple-outlet-n2o-o2-vac,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-34004-recessed-q-c-triple-outlet-n2o-o2-vac-2104.jpg?itok=ylLz006-
Accutron,34077,Accutron,34077,Surface Q/C O2 Outlet,"Description
White outlet accommodates both Accutron™ and Porter™ quick connect hoses. Surface outlets can be installed after the fact when walls are already in place.",,,surface-outlets,,https://www.hufriedygroup.com/surface-outlets/surface-q-c-o2-outlet,/documents/34082,https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-34077-surface-q-c-o2-outlet-500x500-2105.jpg?itok=kQL3jDyL
Accutron,33968-90-3,Accutron,33968-90-3,"Accutron™90° EZ-QC Hose Set, 3'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #33972 with Accutron™ White & Porter™-type outlet stations. ""-xx"" at the end of part number indicates hose length.Compatible with Accutron™ White Slim-Line Outlet Stations & Porter-type Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/accutrontme-z-q-c-hose-set-3?v=239470,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-33968-90-3-accutron-e-z-q-c-x-diss-90%C2%B0-hose-set-2106.jpg?itok=eT4TrObZ
Accutron,49053,Accutron,49053,Pre-Install Kit for Accutron™ Digi-Flo™ 2nd Wall Alarm,"Description
For seamless installation of the 2nd wall alarm",,,digi-flotm-automatic-switching-manifolds,,https://www.hufriedygroup.com/digi-flotm-automatic-switching-manifolds/pre-install-kit-accutrontm-digi-flotm-2nd-wall-alarm,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/default_images/GC-WebImages-NewWebsite-ErrorImage-2004_0.jpg?itok=WBGan6SI
Accutron,34062-90-10,Accutron,34062-90-10,"N2O DISS X DISS 90°, 10'",,,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/n2o-diss-x-diss-90deg-3?v=239555,/documents/34082,/sites/default/files/styles/500x500/public/default_images/GC-WebImages-NewWebsite-ErrorImage-2004_0.jpg?itok=WBGan6SI
Accutron,33968-6,Accutron,33968-6,"Accutron™E-Z Q/C Hose Set, 6'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #33972 with Accutron™ White & Porter™-type outlet stations. ""-xx"" at the end of part number indicates hose length.Compatible with Accutron™ White Slim-Line Outlet Stations & Porter-type Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/accutrontme-z-q-c-hose-set-3?v=239466,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-33968-6-accutron-e-z-q-c-x-diss-hose-set-2106.jpg?itok=WjBjhVU9
Accutron,33968-5,Accutron,33968-5,"Accutron™E-Z Q/C Hose Set, 5'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #33972 with Accutron™ White & Porter™-type outlet stations. ""-xx"" at the end of part number indicates hose length.Compatible with Accutron™ White Slim-Line Outlet Stations & Porter-type Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/accutrontme-z-q-c-hose-set-3?v=239465,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-33968-5-accutron-e-z-q-c-x-diss-hose-set-2106.jpg?itok=QbTIEA3r
Accutron,33968-4,Accutron,33968-4,"Accutron™E-Z Q/C Hose Set, 4'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #33972 with Accutron™ White & Porter™-type outlet stations. ""-xx"" at the end of part number indicates hose length.Compatible with Accutron™ White Slim-Line Outlet Stations & Porter-type Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/accutrontme-z-q-c-hose-set-3?v=239464,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-33968-4-accutron-e-z-q-c-x-diss-hose-set-2106.jpg?itok=FevDvU9E
Accutron,33968-90-10,Accutron,33968-90-10,"Accutron™90° EZ-QC Hose Set, 10'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #33972 with Accutron™ White & Porter™-type outlet stations. ""-xx"" at the end of part number indicates hose length.Compatible with Accutron™ White Slim-Line Outlet Stations & Porter-type Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/accutrontme-z-q-c-hose-set-3?v=239469,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-33968-90-10-accutron-e-z-q-c-x-diss-90%C2%B0-hose-set-2106.jpg?itok=h4hH2JkU
Accutron,33010,Accutron,33010,Accutron™ PIP+™  Scavenging Circuit I for Standard Bag Tee,"Description
X-ray compatible and sterilizable, Accutron™ PIP+™ Scavenging Circuit consists of a vacuum control assembly, a continuum of tubing and a complementary sampling of PIP+™ Single-Use Nasal Masks. Vacuum controllers allows for vacuum control at NIOSH and ADA's recommended rate of 45 liters per minute. Flexible system accommodates most brands of flowmeters; bright white finish complements clinical environments.Accommodates most flowmeter brandsReprocessing: The ADA recommends using sterilizable scavenging circuits. Keep extra tubing components on hand in order to sterilize after every patient.",,,piptm-scavenging-circuits,,https://www.hufriedygroup.com/piptm-scavenging-circuits/accutrontm-piptm-scavenging-circuit-i-standard-bag-tee,"https://www.hufriedygroup.com/sites/default/files/2021-07/28903%20PIP%20Scavenging%20Circuit%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,/documents/34082",https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-33010-pip-scavenging-circuit-i-for-standard-bag-tee-500x500-2105.jpg?itok=PVHXDlmb
Accutron,34061-90-3,Accutron,34061-90-3,"O2 DISS X DISS 90°, 3'",,,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/o2-diss-x-diss-90deg-3?v=239531,/documents/34082,/sites/default/files/styles/500x500/public/default_images/GC-WebImages-NewWebsite-ErrorImage-2004_0.jpg?itok=WBGan6SI
Accutron,33968-3,Accutron,33968-3,"Accutron™E-Z Q/C Hose Set, 3'","Description
            Accutron™ carries a complete line of quick-connect hoses that are compatible with a wide variety of outlet stations. Use these quick-connect hoses and the vacuum male connector #33972 with Accutron™ White & Porter™-type outlet stations. ""-xx"" at the end of part number indicates hose length.Compatible with Accutron™ White Slim-Line Outlet Stations & Porter-type Outlet Stations",,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/accutrontme-z-q-c-hose-set-3?v=239462,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-33968-3-accutron-e-z-q-c-hose-set-3-2104.jpg?itok=rL9XeHxL
Accutron,34061-90-10,Accutron,34061-90-10,"O2 DISS X DISS 90°, 10'",,,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/o2-diss-x-diss-90deg-3?v=239535,/documents/34082,/sites/default/files/styles/500x500/public/default_images/GC-WebImages-NewWebsite-ErrorImage-2004_0.jpg?itok=WBGan6SI
Accutron,28625-FRU,Accutron,28625-FRU,Accutron™ Axess™ In-Line Hose Assembly,,,,axesstm-scavenging-circuits,,https://www.hufriedygroup.com/axesstm-scavenging-circuits/accutrontm-axesstm-line-hose-assembly,"https://www.hufriedygroup.com/sites/default/files/2021-07/28904%20Axess%20Scavenging%20Circuit%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00019_rev_c_0120_axess_sell_sheet.pdf,/documents/34082",https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-28625-FRU-axess-in-line-hose-assembly-2106.jpg?itok=CQBdB_rn
Accutron,52005,Accutron,52005,Accutron™ Axess™ Scavenging Circuit for In-line Vacuum Controller,"Description
The Axess scavenging circuits can be steam-sterilized, which means it’s environmentally friendly and cost effective!The slender and lightweight tubing goes hand-in-hand with the design of the Axess Low Profile Mask:

More comfortable for patients
Increases the clinician’s field of view
allows clinician unobstructed access to the oral cavity
Minimizes drag and pull, so nasal mask stays in place
Not made from natural rubber latex

And...instead of the circuit's tubing wrapping behind the patient's head and the chair, the slender tubing wraps behind the patient's ears and is secured by a slider under the chin.",,,axesstm-scavenging-circuits,,https://www.hufriedygroup.com/axesstm-scavenging-circuits/accutrontm-axesstm-scavenging-circuit-line-vacuum-controller,"https://www.hufriedygroup.com/sites/default/files/2021-07/28904%20Axess%20Scavenging%20Circuit%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00019_rev_c_0120_axess_sell_sheet.pdf,/documents/34082",https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-52005-axess-scavenging-circuit-for-in-line-vacuum-controller-2104.jpg?itok=bED4QRK3
Accutron,33013,Accutron,33013,Accutron™ PIP+™ Scavenging Circuits with Multi-Use Masks,"Description
SterilizableX-Ray CompatibleMeets NIOSH and ADA flow rate recommendationsFlexible system accommodates most brands of flowmetersNot made with natural rubber latex",,,piptm-scavenging-circuits,,https://www.hufriedygroup.com/piptm-scavenging-circuits/accutrontm-piptm-scavenging-circuits-multi-use-masks-1,"https://www.hufriedygroup.com/sites/default/files/2021-07/28903%20PIP%20Scavenging%20Circuit%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,/documents/34082",https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-33013-pip%2B-scavenging-circuits-with-small-multi-use-mask-2106.jpg?itok=KRhtGgzY
Accutron,28624-FRU,Accutron,28624-FRU,Accutron™ Axess™ RFS Hose Assembly,,,,axesstm-scavenging-circuits,,https://www.hufriedygroup.com/axesstm-scavenging-circuits/accutrontm-axesstm-rfs-hose-assembly,"https://www.hufriedygroup.com/sites/default/files/2021-07/28904%20Axess%20Scavenging%20Circuit%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00019_rev_c_0120_axess_sell_sheet.pdf,/documents/34082",https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-28624-FRU-axess-rfs-hose-assembly-2104.jpg?itok=aSjt6ZmO
Accutron,33016-3,Accutron,33016-3,"Accutron™ PIP+™ Single-Use Nasal Masks, Medium","Description
            Single-use. Provides patients with reliable and comfortable nitrous oxide delivery while minimizing the potential for cross contamination.

Lightly scented and brightly colored nasal masks.
Unscented PIP+® nasal masks are also available.
3 comfortable sizes.

Not made with natural rubber latexMedium Variety Pack 3 (Mint, Peach, Vanilla)",,,piptm-nasal-masks,,https://www.hufriedygroup.com/piptm-nasal-masks/accutrontm-piptm-single-use-nasal-masks-medium?v=239392,"https://www.hufriedygroup.com/sites/default/files/2021-07/28743%20PIP%20Nasal%20Masks%20IFU%20Rev%20E.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33016-3-personal-inhaler-plus-nasal-mask-medium-variety-pack-3-mint-peach-vanilla-2106.jpg?itok=fDDKcfRM
Accutron,43006,Accutron,43006,Accutron™ ClearView™ Scavenging Circuit I for RFS™ Remote Flow System & Accu-Vac™ Vacuum Controllers,"Description
X-ray compatible and sterilizable, Accutron™ ClearView™ Scavenging Circuit consists of a continuum of tubing and a complementary sampling of ClearView™ Single-Use Nasal Masks, and are compatible with your RFS or Accu-Vac vacuum systems. Vacuum controllers allows for vacuum control at NIOSH and ADA's recommended rate of 45 liters per minute. Flexible system accommodates most brands of flowmeters; bright white finish complements clinical environments.
Not made with natural rubber latex",,,clearviewtm-scavenging-circuits,,https://www.hufriedygroup.com/clearviewtm-scavenging-circuits/accutrontm-clearviewtm-scavenging-circuit-i-rfstm-remote-flow,"https://www.hufriedygroup.com/sites/default/files/2021-07/28902%20Clearview%20Scavenging%20Circuit%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00463_rev_b1019_clearview_masks_brochure_single_pages.pdf,/documents/34082",https://www.hufriedygroup.com//sites/default/files/styles/500x500/public/HuFriedyGroup-43006-ClearviewScavengingCircuitIForRfsRemoteFlowSystemAccuVacVacuumControllers-1000x1000-2106.jpg?itok=AldlHw1a
Accutron,33016-15,Accutron,33016-15,"Accutron™ PIP+™ Single-Use Nasal Masks, Medium","Description
            Single-use. Provides patients with reliable and comfortable nitrous oxide delivery while minimizing the potential for cross contamination.

Lightly scented and brightly colored nasal masks.
Unscented PIP+® nasal masks are also available.
3 comfortable sizes.

Not made with natural rubber latexMedium Perfect Peach",,,piptm-nasal-masks,,https://www.hufriedygroup.com/piptm-nasal-masks/accutrontm-piptm-single-use-nasal-masks-medium?v=239389,"https://www.hufriedygroup.com/sites/default/files/2021-07/28743%20PIP%20Nasal%20Masks%20IFU%20Rev%20E.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33016-15-personal-inhaler-plus-nasal-mask-medium-perfect-peach-2106.jpg?itok=sKmIZWoo
Accutron,33016-2,Accutron,33016-2,"Accutron™ PIP+™ Single-Use Nasal Masks, Medium","Description
            Single-use. Provides patients with reliable and comfortable nitrous oxide delivery while minimizing the potential for cross contamination.

Lightly scented and brightly colored nasal masks.
Unscented PIP+® nasal masks are also available.
3 comfortable sizes.

Not made with natural rubber latexMedium Variety Pack 2 (Pina Colada, Vanilla, Orange)",,,piptm-nasal-masks,,https://www.hufriedygroup.com/piptm-nasal-masks/accutrontm-piptm-single-use-nasal-masks-medium?v=239391,"https://www.hufriedygroup.com/sites/default/files/2021-07/28743%20PIP%20Nasal%20Masks%20IFU%20Rev%20E.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33016-2-personal-inhaler-plus-nasal-mask-medium-variety-pack-2-pina-colada-vanilla-orange-2106.jpg?itok=-I-88sQe
Accutron,33016-16,Accutron,33016-16,"Accutron™ PIP+™ Single-Use Nasal Masks, Medium","Description
            Single-use. Provides patients with reliable and comfortable nitrous oxide delivery while minimizing the potential for cross contamination.

Lightly scented and brightly colored nasal masks.
Unscented PIP+® nasal masks are also available.
3 comfortable sizes.

Not made with natural rubber latexMedium Fresh Mint",,,piptm-nasal-masks,,https://www.hufriedygroup.com/piptm-nasal-masks/accutrontm-piptm-single-use-nasal-masks-medium?v=239390,"https://www.hufriedygroup.com/sites/default/files/2021-07/28743%20PIP%20Nasal%20Masks%20IFU%20Rev%20E.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33016-16-personal-inhaler-plus-nasal-mask-medium-fresh-mint-2106.jpg?itok=TQyLzHiM
Accutron,33016-14,Accutron,33016-14,"Accutron™ PIP+™ Single-Use Nasal Masks, Medium","Description
            Single-use. Provides patients with reliable and comfortable nitrous oxide delivery while minimizing the potential for cross contamination.

Lightly scented and brightly colored nasal masks.
Unscented PIP+® nasal masks are also available.
3 comfortable sizes.

Not made with natural rubber latexMedium French Vanilla",,,piptm-nasal-masks,,https://www.hufriedygroup.com/piptm-nasal-masks/accutrontm-piptm-single-use-nasal-masks-medium?v=239388,"https://www.hufriedygroup.com/sites/default/files/2021-07/28743%20PIP%20Nasal%20Masks%20IFU%20Rev%20E.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33016-14-personal-inhaler-plus-nasal-mask-medium-french-vanilla-2106.jpg?itok=zPpV_Wek
Accutron,33019,Accutron,33019,Accutron™ Multi-Use Nasal Masks,"Description
            Steam Sterilize
Not made with natural rubber latexMedium",,,nasal-masks,,https://www.hufriedygroup.com/nasal-masks/accutrontm-multi-use-nasal-masks?v=239424,"https://www.hufriedygroup.com/sites/default/files/2021-07/28901%20Multi-Use%20Nasal%20Masks%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33019-multi-use-nasal-mask-medium-2106.jpg?itok=1aoEidjf
Accutron,33020,Accutron,33020,Accutron™ Multi-Use Nasal Masks,"Description
            Steam Sterilize
Not made with natural rubber latexSmall",,,nasal-masks,,https://www.hufriedygroup.com/nasal-masks/accutrontm-multi-use-nasal-masks?v=239425,"https://www.hufriedygroup.com/sites/default/files/2021-07/28901%20Multi-Use%20Nasal%20Masks%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082","/sites/default/files/styles/500x500/public/HuFriedyGroup-33020-MultiUseMask-Accutron-2104.jpg?itok=bqc3AXKD,/sites/default/files/styles/500x500/public/HuFriedyGroup-33020-multi-use-masks-2104.jpg?itok=Dj1Aj-DP"
Accutron,33016-13,Accutron,33016-13,"Accutron™ PIP+™ Single-Use Nasal Masks, Medium","Description
            Single-use. Provides patients with reliable and comfortable nitrous oxide delivery while minimizing the potential for cross contamination.

Lightly scented and brightly colored nasal masks.
Unscented PIP+® nasal masks are also available.
3 comfortable sizes.

Not made with natural rubber latexMedium Pina Colada",,,piptm-nasal-masks,,https://www.hufriedygroup.com/piptm-nasal-masks/accutrontm-piptm-single-use-nasal-masks-medium?v=239387,"https://www.hufriedygroup.com/sites/default/files/2021-07/28743%20PIP%20Nasal%20Masks%20IFU%20Rev%20E.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33016-13-personal-inhaler-plus-nasal-mask-medium-pina-colada-2106.jpg?itok=29SIlFXw
Accutron,33016-12,Accutron,33016-12,"Accutron™ PIP+™ Single-Use Nasal Masks, Medium","Description
            Single-use. Provides patients with reliable and comfortable nitrous oxide delivery while minimizing the potential for cross contamination.

Lightly scented and brightly colored nasal masks.
Unscented PIP+® nasal masks are also available.
3 comfortable sizes.

Not made with natural rubber latexMedium Birthday Bubblegum",,,piptm-nasal-masks,,https://www.hufriedygroup.com/piptm-nasal-masks/accutrontm-piptm-single-use-nasal-masks-medium?v=239386,"https://www.hufriedygroup.com/sites/default/files/2021-07/28743%20PIP%20Nasal%20Masks%20IFU%20Rev%20E.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33016-12-personal-inhaler-plus-nasal-mask-medium-birthday-bubblegum-2106.jpg?itok=wvcAcBE5
Accutron,33018,Accutron,33018,Accutron™ Multi-Use Nasal Masks,"Description
            Steam Sterilize
 Not made with natural rubber latexLarge",,,nasal-masks,,https://www.hufriedygroup.com/nasal-masks/accutrontm-multi-use-nasal-masks?v=239423,"https://www.hufriedygroup.com/sites/default/files/2021-07/28901%20Multi-Use%20Nasal%20Masks%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33018-multi-use-nasal-mask-large-2106.jpg?itok=KYBNZ5RH
Accutron,33016-11,Accutron,33016-11,"Accutron™ PIP+™ Single-Use Nasal Masks, Medium","Description
            Single-use. Provides patients with reliable and comfortable nitrous oxide delivery while minimizing the potential for cross contamination.

Lightly scented and brightly colored nasal masks.
Unscented PIP+® nasal masks are also available.
3 comfortable sizes.

Not made with natural rubber latexMedium Sassy Strawberry",,,piptm-nasal-masks,,https://www.hufriedygroup.com/piptm-nasal-masks/accutrontm-piptm-single-use-nasal-masks-medium?v=239385,"https://www.hufriedygroup.com/sites/default/files/2021-07/28743%20PIP%20Nasal%20Masks%20IFU%20Rev%20E.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33016-11-personal-inhaler-plus-nasal-mask-medium-sassy-strawberry-2106.jpg?itok=94S1DuRu
Accutron,33016-10,Accutron,33016-10,"Accutron™ PIP+™ Single-Use Nasal Masks, Medium","Description
            Single-use. Provides patients with reliable and comfortable nitrous oxide delivery while minimizing the potential for cross contamination.

Lightly scented and brightly colored nasal masks.
Unscented PIP+® nasal masks are also available.
3 comfortable sizes.

Not made with natural rubber latexMedium Outlaw Orange",,,piptm-nasal-masks,,https://www.hufriedygroup.com/piptm-nasal-masks/accutrontm-piptm-single-use-nasal-masks-medium?v=239384,"https://www.hufriedygroup.com/sites/default/files/2021-07/28743%20PIP%20Nasal%20Masks%20IFU%20Rev%20E.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-NasalMask-InfoSheet-2206-web-1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33016-10-personal-inhaler-plus-nasal-mask-medium-outlaw-orange-2106.jpg?itok=wtOlhL5W
