Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Category,Subcategories,Product Page URL,Attachement,Image URL
Hufried Group,56600-OS,Hufried Group,56600-OS,Accutron™ Digital Ultra™ Oral Surgery Flushmount,"Description
            The Digital Ultra™ Flushmount Oral Surgery has the same unique operating features as the Digital Ultra™ Flushmount, but includes a directional Y valve, a full facemask and corrugated tubing. It is designed for clinicians who prefer to work in a digital environment but want critical parameters displayed both numerically and as electronic flow tubes. The ease of color-coded, fingertip controls is an additional feature of the flowmeter. Its sealed flush surface makes it easy to disinfect or barrier-protect.
All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Product Specifications – Flushmount FlowmetersDimensions (W x H x D)Flushmount Control Module: 9"" x 4"" x 1 1/2""Remote Main Module: 8"" x 4"" x 7 1/2""Mounted Dimensions (W x H x D): 9 1/2"" x 4 1/4"" x 1/4""Weight - Flushmount Control Module: 1.3 lbs (0.6 kg)Weight - Remote Main Module: 6.1 lbs (2.8 kg)Mixed Gas Outlet Diameter: 7/8"" nominal (22 mm)Oxygen Inlet: Male DISS (CGA-1240)Nitrous Oxide Inlet: Male DISS (CGA-1040)Nitrous Oxide Mixed Ratio Range: 0-70%Oxygen Flow Range: 1.0-9.9 LPMNitrous Oxide Flow Range: 0-6.9 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect (1/4"" Imperial) at remote outletResuscitator Connector Flow: 100 LPMPower Requirements: 100-240 Volt AC; 50-60 HzIncludes: Digital Ultra™ Flushmount Flowmeter, Mounting Hardware, Check Valve Risers, Bag Tee, Scavenging Circuit II, Oral Surgery Accessories Package (adult full face mask, Hanks elbow with pop-off, directional Y valve & corrugated tube).",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/accutrontm-digital-ultratm-oral-surgery-flushmount,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-56600-OS-digital-ultra-oral-surgery-flowmeter-pkg-g-2106.jpg?itok=7CaofR6I
Hufried Group,46100-OS,Hufried Group,46100-OS,Accutron™ Ultra DC™ Oral Surgery Package B – 4-Cylinder Portable,"Description
            The Ultra DC™ Oral Surgery Flowmeter has the same operating features as the standard Ultra DC™ unit, but includes a directional Y valve, a full facemask and corrugated tubing. All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Product SpecificationsDimensions (W x H x D): 4 1/4"" x 10 1/2"" x 8""Weight: 4.5 lb (2.0 kg)Mixed Gas Outlet Diameter: 7/8"" nominal (22 mm)Oxygen Inlet: Male DISS (CGA-1240)Nitrous Oxide Inlet: Male DISS (CGA-1040)Oxygen Flow Range: 3-10 LPMNitrous Oxide Flow Range: 0-7 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect (1/4"" Imperial)Resuscitator Connector Flow: 100 LPM OxygenIncludes: Ultra DC™ Flowmeter, 4-Cylinder Portable, Scavenging Circuit II, Oral Surgery Accessories Package (adult full face mask, Hanks elbow with pop-off, directional Y valve & corrugated tube).",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/accutrontm-ultra-dctm-oral-surgery-package-b-4-cylinder-portable,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-46100-OS-ultra-dc-oral-surgery-package-b-4-cylinder-portable-2104.jpg?itok=mTAbbDWu
Hufried Group,26986,Hufried Group,26986,"6' Tubing — 3/8"" ID, Clear PVC","Description
            Surgical Suction Accessories",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/6-tubing-3-8-id-clear-pvc,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/default_images/GC-WebImages-NewWebsite-ErrorImage-2004_0.jpg?itok=WBGan6SI
Hufried Group,26988,Hufried Group,26988,Vacuum Regulator for Surgical E-Vac Kit,"Description
            Surgical Suction Accessories",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/vacuum-regulator-surgical-e-vac-kit,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-26988-vacuum-regulator-for-surgical-e-vac-kit-2104.jpg?itok=beeZJsNv
Hufried Group,28086,Hufried Group,28086,N2O DISS x DISS Demand Check Valve Assembly,"Description
            For pre-installation of Flushmount Flowmeters
(component of 23174-FRU)For pre-installation of Flushmount Flowmeters",,,flowmeters,,https://www.hufriedygroup.com/flowmeters/n2o-diss-x-diss-demand-check-valve-assembly,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-28086-n2o-diss-x-diss-demand-check-valve-assembly-1000x1000-2106.jpg?itok=2P6rBklZ
Hufried Group,31975,Hufried Group,31975,Accutron™ Ultra PC™ % Flowmeter,"Description
            The Ultra PC™ % Cabinet Mount Flowmeter offers a solution to the increasingly complex issue of operatory space planning. The low-profile unit complements modern operatory design and can be built into a variety of office cabinetry configurations.

Single-knob total flow control.
Nitrous oxide ratio control with 70% maximum.
Oxygen fail-safe and oxygen flush.
Oxygen resuscitation connector.
Emergency air valve.
Directional check valve.
Continuous oxygen and nitrous oxide flow tubes.

(Note: Requires separate purchase of appropriate RFS Chairmount Kit (see product line RFS Chairmount Kits))
All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Product SpecificationsDimensions (W x H x D): 4 1/4"" x 10 1/2"" x 8""Weight: 4.5 lb (2.0 kg)Mixed Gas Outlet Diameter: 7/8"" nominal (22 mm)Oxygen Inlet: Male DISS (CGA-1240)Nitrous Oxide Inlet: Male DISS (CGA-1040)Nitrous Oxide Mix Ratio Range: 0-70%Oxygen Flow Range: 1-10 LPMNitrous Oxide Flow Range: 0-7 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect (1/4"" Imperial)Resuscitator Connector Flow: 100 LPM OxygenIncludes: Ultra PC™ % Flowmeter Only",,,ultra-pctm-flowmeters,,https://www.hufriedygroup.com/ultra-pctm-flowmeters/accutrontm-ultra-pctm-flowmeter,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-31975-ultra-pc-flowmeter-2104.jpg?itok=FqIzwsGM
Hufried Group,47000,Hufried Group,47000,Oral Surgery Accessory Package,"Description
            Surgery System AccessoriesPackage includes: adult full facemask, elbow with pop-off valve and corrugated tube.",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/oral-surgery-accessory-package,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-47000-oral-surgery-accessory-package-500x500-2105.jpg?itok=BlXLjklw
Hufried Group,47075,Hufried Group,47075,Hanks Elbow with Pop-off,"Description
            Surgery System Accessories",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/hanks-elbow-pop,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-47075-hanks-elbow-with-pop-off-2104.jpg?itok=Zc5mahQL
Hufried Group,34016,Hufried Group,34016,Replacement Canisters for Surgical E-Vac Kit,"Description
            Surgical Suction AccessoriesIncludes: Five 1500 ml single-use canisters.",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/replacement-canisters-surgical-e-vac-kit,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-34016-replacement-canisters-for-surgical-e-vac-kit-500x500-2105.jpg?itok=nV6C8ojc
Hufried Group,36200,Hufried Group,36200,Accutron™ Ultra PC™ % Package C – Mobile Stand,"Description
            The Ultra PC™ % Flowmeter is designed for the practitioner who demands precision control, consistent performance and state-of-the-art innovation. The unit combines efficient operation with optimal safety, and its appearance complements modern operatory esthetics.

Single-knob total flow control.
Nitrous oxide ratio control with 70% maximum.
Oxygen fail-safe and oxygen flush.
Oxygen resuscitation connector.
Emergency air valve.
Directional check valve.
Continuous oxygen and nitrous oxide flow tubes.

(Note: Order quick connect hoses separately.)All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Product SpecificationsDimensions (W x H x D): 4 1/4"" x 10 1/2"" x 8""Weight: 4.5 lb (2.0 kg)Mixed Gas Outlet Diameter: 7/8"" nominal (22 mm)Oxygen Inlet: Male DISS (CGA-1240)Nitrous Oxide Inlet: Male DISS (CGA-1040)Nitrous Oxide Mix Ratio Range: 0-70%Oxygen Flow Range: 1-10 LPMNitrous Oxide Flow Range: 0-7 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect (1/4"" Imperial)Resuscitator Connector Flow: 100 LPM OxygenIncludes: Ultra PC™ % Flowmeter, Mobile Stand, Scavenging Circuit II.",,,ultra-pctm-flowmeters,,https://www.hufriedygroup.com/ultra-pctm-flowmeters/accutrontm-ultra-pctm-package-c-mobile-stand,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-36200-ultra-pc-flowmeter-package-c-2106.jpg?itok=5BxGg1IB
Hufried Group,56100,Hufried Group,56100,Accutron™ Digital Ultra™ Package B — 4-Cylinder Portable,"Description
            The Digital Ultra™ is the right choice for clinicians who prefer to work in a digital environment but want critical parameters displayed both numerically and as electronic flow tubes. The ease of color-coded, fingertip controls is an additional feature of the flowmeter. Its sealed flush surface makes it easy to disinfect or barrier-protect. The unit's design complements aseptic, contemporary operatory environments.

Automatic compensation to easily adjust total flow or gas ratio while the other stays constant.
Both digital and electronic flowtube displays for ease of use.
Maximum nitrous oxide ratio at 70% for patient safety.
Audible and visual alarms to notify of low oxygen.
Oxygen fail-safe and flush for additional safety.
Emergency oxygen resuscitation connector.
Sealed flush surface makes it easy to disinfect or barrier protect.

All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Dimensions (W x H x D): 7 1/2"" x 7"" x 8 3/4""Weight: 6.3 lbsMixed Gas Outlet Diameter: 7/8"" Nominal (22 mm)Oxygen Inlet: Male DISS (CGA-1240)Nitrous Oxide Inlet: Male DISS (CGA-1040)Nitrous Oxide Mixed Ratio Range: 0-70%Oxygen Flow Range: 1.0-9.9 LPMNitrous Oxide Flow Range: 0-6.9 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect (1/4"" Imperial)Resuscitator Connector Flow: 100 LPM OxygenPower Requirements: 100-240 Volt AC; 50-60 HzIncludes: Digital Ultra™ Flowmeter, 4-Cylinder Portable System, Scavenging Circuit II.",,,digital-ultratm-flowmeters,,https://www.hufriedygroup.com/digital-ultratm-flowmeters/accutrontm-digital-ultratm-package-b-4-cylinder-portable,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-56100-digital-ultra-package-b-4-cylinder-portable-2000x2000-2106.jpg?itok=UfUSNzck
Hufried Group,56200,Hufried Group,56200,Accutron™ Digital Ultra™ Package C — Adjustable Mobile Stand,"Description
            The Digital Ultra™ is the right choice for clinicians who prefer to work in a digital environment but want critical parameters displayed both numerically and as electronic flow tubes. The ease of color-coded, fingertip controls is an additional feature of the flowmeter. Its sealed flush surface makes it easy to disinfect or barrier-protect. The unit's design complements aseptic, contemporary operatory environments.

Automatic compensation to easily adjust total flow or gas ratio while the other stays constant.
Both digital and electronic flowtube displays for ease of use.
Maximum nitrous oxide ratio at 70% for patient safety.
Audible and visual alarms to notify of low oxygen.
Oxygen fail-safe and flush for additional safety.
Emergency oxygen resuscitation connector.
Sealed flush surface makes it easy to disinfect or barrier protect.

All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Dimensions (W x H x D): 7 1/2"" x 7"" x 8 3/4""Weight: 6.3 lbsMixed Gas Outlet Diameter: 7/8"" Nominal (22 mm)Oxygen Inlet: Male DISS (CGA-1240)Nitrous Oxide Inlet: Male DISS (CGA-1040)Nitrous Oxide Mixed Ratio Range: 0-70%Oxygen Flow Range: 1.0-9.9 LPMNitrous Oxide Flow Range: 0-6.9 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect (1/4"" Imperial)Resuscitator Connector Flow: 100 LPM OxygenPower Requirements: 100-240 Volt AC; 50-60 HzIncludes: Digital Ultra™ Flowmeter, Mobile Stand, Scavenging Circuit II.",,,digital-ultratm-flowmeters,,https://www.hufriedygroup.com/digital-ultratm-flowmeters/accutrontm-digital-ultratm-package-c-adjustable-mobile-stand,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-56200-digital-ultra-flowmeter-package-c-2106.jpg?itok=EwAAEt4G
Hufried Group,51975,Hufried Group,51975,Accutron™ Digital Ultra™ Flowmeter,"Description
            The Digital Ultra™ is the right choice for clinicians who prefer to work in a digital environment but want critical parameters displayed both numerically and as electronic flow tubes. The ease of color-coded, fingertip controls is an additional feature of the flowmeter. Its sealed flush surface makes it easy to disinfect or barrier-protect. The unit's design complements aseptic, contemporary operatory environments.

Automatic compensation to easily adjust total flow or gas ratio while the other stays constant.
Both digital and electronic flowtube displays for ease of use.
Maximum nitrous oxide ratio at 70% for patient safety.
Audible and visual alarms to notify of low oxygen.
Oxygen fail-safe and flush for additional safety.
Emergency oxygen resuscitation connector.
Sealed flush surface makes it easy to disinfect or barrier protect.

All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Dimensions (W x H x D): 7 1/2"" x 7"" x 8 3/4""Weight: 6.3 lbsMixed Gas Outlet Diameter: 7/8"" Nominal (22 mm)Oxygen Inlet: Male DISS (CGA-1240)Nitrous Oxide Inlet: Male DISS (CGA-1040)Nitrous Oxide Mixed Ratio Range: 0-70%Oxygen Flow Range: 1.0-9.9 LPMNitrous Oxide Flow Range: 0-6.9 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect (1/4"" Imperial)Resuscitator Connector Flow: 100 LPM OxygenPower Requirements: 100-240 Volt AC; 50-60 HzIncludes: Digital Ultra™ Flowmeter Only",,,digital-ultratm-flowmeters,,https://www.hufriedygroup.com/digital-ultratm-flowmeters/accutrontm-digital-ultratm-flowmeter,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-51975-digital-ultra-flowmeter-2104.jpg?itok=oKKvP72R
Hufried Group,23174-FRU,Hufried Group,23174-FRU,N2O Check Valve Riser - DISS (for operatory),"Description
            Use for pre-installation of Digital Ultra™ Flushmount and Ultra PC™ % Cabinet Mount flowmeters.
Includes 28086 (N2O DISS x DISS Demand Check Valve Assembly).Use for pre-installation of Digital Ultra™ Flushmount and Ultra PC™ % Cabinet Mount flowmeters.",,,flowmeters,,https://www.hufriedygroup.com/flowmeters/n2o-check-valve-riser-diss-operatory,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-23174-FRU-n2o-check-valve-riser-diss-for-operatory-2104.jpg?itok=WIlRq81c
Hufried Group,56200-OS,Hufried Group,56200-OS,Accutron™ Digital Ultra™ Oral Surgery Package C—Mobile Stand,"Description
            The Digital Ultra™ Oral Surgery Flowmeter has the same unique operating features as the Digital Ultra™ Flowmeter, but includes a directional Y valve, a full facemask and corrugated tubing. The unit displays gas percentage readings numerically and as electronic flow tubes.
All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Product Specifications – Mobile & Wall Mounted FlowmetersDimensions (W x H x D): 7 1/2"" x 7"" x 8 3/4""Weight: 6.3 lbsMixed Gas Outlet Diameter: 7/8"" nominal (22 mm)Oxygen Inlet: Male DISS (CGA-1240)Nitrous Oxide Inlet: Male DISS (CGA-1040)Nitrous Oxide Ratio Range: 0-70%Oxygen Flow Range: 1.0-9.9 LPMNitrous Oxide Flow Range: 0-6.9 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect (1/4"" Imperial)Resuscitator Connector Flow: 100 LPM OxygenPower Requirements: 100-240 Volt AC; 50-60 HzIncludes: Digital Ultra™ Flowmeter, Mobile Stand, Scavenging Circuit II, Oral Surgery Accessories Package (adult full face mask, Hanks elbow with pop-off, directional Y valve & corrugated tube).",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/accutrontm-digital-ultratm-oral-surgery-package-c-mobile-stand,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-56200-OS-digital-ultra-oral-surgery-flowmeter-central-package-2106.jpg?itok=LZvNGxX3
