Seller Platform,Seller SKU,Manufacture Name,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page URL,Attachment,Image URL
Implant Direct,6530-74,Implant Direct,6530-74,InterActive Ball Abutment (3.0mmD Platformx4mmL Collar Height) - 1/Box,Ball abutment for InterActive. Includes transfer and comfort cap. Requires 1.25mmD hex tool for insertion.,Box, 1,Implants,,https://store.implantdirect.com/us/en/interactive-ball-abutment-3-0mmd-platformx4mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-74_2.png
Implant Direct,873216,Implant Direct,873216,Legacy4™ 3.2mmDx16mmL SBM: 3.0mmD Platform Dental Implant System - 1/Pack,"Legacy4 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.
 Legacy™ 4 - The Culmination of 30 Years of Implant Evolution Legacy4 introduces a revolutionary, new 2-piece fixture-mount/abutment that provides the accuracy of an open-tray transfer with the simplicity of a closed-tray. In addition, Legacy4 features:• A torque-safety feature to prevent damage to the implant interface• A concave transgingival profile on the fixture-mount/abutment matched with the healing collar to shape soft tissue for improved esthetics• Quadruple-lead micro-threads• Progressively deeper buttress threads• Three long cutting groovesPlease note: Healing collar must be purchased separately for 6mmL implants.",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-direct-dentistry-legacy4tm-3-2mmdx16mml-sbm-3-0mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/7/873216_1_2.png
Implant Direct,6530-63K,Implant Direct,6530-63K,InterActive SimplyFixed Smart Pack (3.0mmD Platformx3mmL Collar Height) - 1/Box,"Simplyfixed SMART PACK multi-unit abutment for InterActive. Includes multi-unit abutment, abutment analog, transfer, titanium temporary abutment, comfort cap, and fixation screw.",Box, 1,Implants,,https://store.implantdirect.com/us/en/interactive-simplyfixed-smart-pack-3-0mmd-platformx3mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-63k_1_2.png
Implant Direct,873208,Implant Direct,873208,Legacy4™ 3.2mmDx8mmL SBM: 3.0mmD Platform Dental Implant System - 1/Pack,"Legacy4 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.
 Legacy™ 4 - The Culmination of 30 Years of Implant Evolution Legacy4 introduces a revolutionary, new 2-piece fixture-mount/abutment that provides the accuracy of an open-tray transfer with the simplicity of a closed-tray. In addition, Legacy4 features:• A torque-safety feature to prevent damage to the implant interface• A concave transgingival profile on the fixture-mount/abutment matched with the healing collar to shape soft tissue for improved esthetics• Quadruple-lead micro-threads• Progressively deeper buttress threads• Three long cutting groovesPlease note: Healing collar must be purchased separately for 6mmL implants.",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-direct-dentistry-legacy4tm-3-2mmdx8mml-sbm-3-0mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/7/873208_1_2.png
Implant Direct,854711,Implant Direct,854711,Legacy3™ 4.7mmDx11.5mmL SBM: 4.5mmD Platform Dental Implant System - 1/Pack,"Legacy3 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.",Pack, 1,Implants,,https://store.implantdirect.com/us/en/legacy3tm-4-7mmdx11-5mml-sbm-4-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/854711_2.png
Implant Direct,6530-61,Implant Direct,6530-61,InterActive Multi-Unit Abutment (3.0mmD Platformx1.25mmL Collar Height) - 1/Box,Multi-unit abutment for InterActive. Includes transfer and comfort cap. Requires 1.25mmD hex tool.Multi-unit abutment for InterActive. Includes transfer and comfort cap. Requires 1.25mmD hex tool.,,,Implants,,https://store.implantdirect.com/us/en/interactive-multi-unit-abutment-3-0mmd-platformx1-25mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-61_2.png
Implant Direct,6530-63-30S,Implant Direct,6530-63-30S,InterActive 30° Angled Multi-Unit Abutment (3.0mmD Platformx3.5mmL Collar Height) - 1/Box,Angled multi-unit abutment for InterActive. Includes transfer and comfort cap. Requires 1.25mmD hex tool.Angled multi-unit abutment for InterActive. Includes transfer and comfort cap. Requires 1.25mmD hex tool.,,,Implants,,https://store.implantdirect.com/us/en/interactive-30-angled-multi-unit-abutment-3-0mmd-platformx3-5mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-63-30s_2.png
Implant Direct,6530-65,Implant Direct,6530-65,InterActive Multi-Unit Abutment (3.0mmD Platformx5mmL Collar Height) - 1/Box,Multi-unit abutment for InterActive. Includes transfer and comfort cap. Requires 1.25mmD hex tool.Multi-unit abutment for InterActive. Includes transfer and comfort cap. Requires 1.25mmD hex tool.,,,Implants,,https://store.implantdirect.com/us/en/interactive-multi-unit-abutment-3-0mmd-platformx5mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-65_2.png
Implant Direct,6530-64-30S,Implant Direct,6530-64-30S,InterActive 30° Angled Multi-Unit Abutment (3.0mmD Platformx4.5mmL Collar Height) - 1/Box,Angled multi-unit abutment for InterActive. Includes transfer and comfort cap. Requires 1.25mmD hex tool.Angled multi-unit abutment for InterActive. Includes transfer and comfort cap. Requires 1.25mmD hex tool.,,,Implants,,https://store.implantdirect.com/us/en/interactive-30-angled-multi-unit-abutment-3-0mmd-platformx4-5mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-64-30s_2.png
Implant Direct,6530-63-30SK,Implant Direct,6530-63-30SK,InterActive SimplyFixed 30° Angled Smart Pack (3.0mmD Platformx3.5mmL Collar Height) - 1/Box,"Simplyfixed SMART PACK multi-unit abutment for InterActive. Includes multi-unit abutment, abutment analog, transfer, titanium temporary abutment, comfort cap, and fixation screw.",Box, 1,Implants,,https://store.implantdirect.com/us/en/interactive-simplyfixed-30-angled-smart-pack-3-0mmd-platformx3-5mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-63-30sk_1_2.png
Implant Direct,6530-40N,Implant Direct,6530-40N,InterActive Narrow Engaging Castable Abutment (3.7mmD Wx3.0mmD Platformx1mmL Collar Height)-1/Box,Gold engaging cast-to abutment for InterActive. Includes fixation screw with 1.25mmD hex.Gold engaging cast-to abutment for InterActive. Includes fixation screw with 1.25mmD hex.,Box,1,Implants,,https://store.implantdirect.com/us/en/interactive-narrow-engaging-castable-abutment-3-7mmd-wx3-0mmd-platformx1mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-40n_2.png
Implant Direct,6530-72,Implant Direct,6530-72,InterActive Ball Abutment (3.0mmD Platformx2mmL Collar Height) - 1/Box,Ball abutment for InterActive. Includes transfer and comfort cap. Requires 1.25mmD hex tool for insertion.,Box, 1,Implants,,https://store.implantdirect.com/us/en/interactive-ball-abutment-3-0mmd-platformx2mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-72_2.png
Implant Direct,6530-82,Implant Direct,6530-82,SMARTbase Ti Base Abutment InterActive 3.0mmD Platform / 2mmL Collar,6530-82SMARTbase engaging TiBase abutment featuring dual hue anodization & off-axis screw channel. Supports both a digital & traditional workflow. Includes burnout coping & Tri-Grip fixation screw.,,,Implants,,https://store.implantdirect.com/us/en/smartbase-ti-base-abutment-interactive-3-0mmd-platform-2mml-collar,,"https://store.implantdirect.com/us/en/media/catalog/product/cache/d98272ef64f223e50e24019c4f3c6bf3/6/5/6530-82_2_2.png,https://store.implantdirect.com/us/en/media/catalog/product/cache/d98272ef64f223e50e24019c4f3c6bf3/h/q/hqdefault_1_3.jpg"
Implant Direct,6530-22N,Implant Direct,6530-22N,InterActive SimplyCrown & Bridge Abutment (3.7mmD Widthx3.0mmD Platformx2mmL Collar Height) - 1/Box,"simplycrown & bridge SMART PACKs for InterActive implants provide clinicians with easy, cost-effective parts ordering for dental implant procedures.",Box, 1,Implants,,https://store.implantdirect.com/us/en/interactive-simplycrown-bridge-abutment-3-7mmd-widthx3-0mmd-platformx2mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-22n_2.png
Implant Direct,6530-82N,Implant Direct,6530-82N,"SMARTbase Ti Base Abutment InterActive 3.0mmD Platform / 2mmL Collar, Narrow",6530-82NSMARTbase engaging TiBase abutment featuring dual hue anodization & off-axis screw channel. Supports both a digital & traditional workflow. Includes burnout coping & Tri-Grip fixation screw.,,,Implants,,https://store.implantdirect.com/us/en/smartbase-ti-base-abutment-interactive-3-0mmd-platform-2mml-collar-narrow,,"https://store.implantdirect.com/us/en/media/catalog/product/cache/d98272ef64f223e50e24019c4f3c6bf3/6/5/6530-82n_3.png,https://store.implantdirect.com/us/en/media/catalog/product/cache/d98272ef64f223e50e24019c4f3c6bf3/h/q/hqdefault_1_4.jpg"
Implant Direct,854211,Implant Direct,854211,Legacy3™ 4.2mmDx11.5mmL SBM: 3.5mmD Platform Dental Implant System - 1/Pack,"Legacy3 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.",Pack, 1,Implants,,https://store.implantdirect.com/us/en/legacy3tm-4-2mmdx11-5mml-sbm-3-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/854211_2.png
Implant Direct,6530-52,Implant Direct,6530-52,InterActive 15° Angled Contoured Titanium Abutment (4.7mmD Wx3.0mmD Platformx2mmL Collar H)-1/Box,Angled titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex. Angled titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex. ,Box,1,Implants,,https://store.implantdirect.com/us/en/interactive-15-angled-contoured-titanium-abutment-4-7mmd-wx3-0mmd-platformx2mml-collar-h-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-52_2.png
Implant Direct,855211,Implant Direct,855211,Legacy3™ 5.2mmDx11.5mmL SBM: 4.5mmD Platform Dental Implant System - 1/Pack,"Legacy3 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.• Internal connection with 1.5mm long hex & internal lead-in bevel• Tapered body allows insertion using Tapered Screw-Vent® drills for 3.7mmD, 4.2mmD & 4.7mmD implants only. Surface options: SBM (Soluble Blast Media) textured or HA-coated• Double-lead buttress threads for improved insertion & initial stability, quadruple-lead threads near top for increased thread engagement & reduced stress• 2mm extender retained by cover screw for use as a healing collar for one or two-stage surgery• Color-coded carrier usable as a closed-tray transfer and/or final preparable abutment• Two self-tapping grooves, extending halfway up implant• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture- mount insertion with either 2.5mm hex driver or ratchet• Compatible with Zimmer Dental Tapered Screw-Vent System• Connection: Color-coded internal hex with lead-in bevel• Surgical Instruments: Spectra-System surgical kit• Implant Packaging: Includes cover screw, 2mm healing collar, transfer and titanium abutment• Implant Lengths: 6*/8/10/11.5/13/16mm. Even taper with two cutting grooves halfway up implant• Implant Threads: Micro-threads with double-lead, progressively deeper buttress threads",Pack, 1,Implants,,https://store.implantdirect.com/us/en/legacy3tm-5-2mmdx11-5mml-sbm-4-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/855211_2.png
Implant Direct,6530-91N-L,Implant Direct,6530-91N-L,InterActive LOCATOR Abutment (3.0mmD Platformx1mmL Collar Height) - 1/Box,"<!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
-->
Conical connection Zest LOCATOR abutment compatible with InterActive, SwishActive 12° conical implantsZEST LOCATOR® abutment. Includes 1 abutment. Requires a LOCATOR Driver (such as LDT or LDD) or the LOCATOR Core Tool for insertion. Intermixing GPS® and LOCATOR® abutments within the same case is not recommended due to some height differences between these abutments. For further information on the differences, please call our Technical Services team.",Box, 1,Implants,,https://store.implantdirect.com/us/en/interactive-locator-abutment-3-0mmd-platformx1mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-91n-l_2_2.png
Implant Direct,855208,Implant Direct,855208,Legacy3™ 5.2mmDx8mmL SBM: 4.5mmD Platform Dental Implant System - 1/Pack,"Legacy3 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.• Internal connection with 1.5mm long hex & internal lead-in bevel• Tapered body allows insertion using Tapered Screw-Vent® drills for 3.7mmD, 4.2mmD & 4.7mmD implants only. Surface options: SBM (Soluble Blast Media) textured or HA-coated• Double-lead buttress threads for improved insertion & initial stability, quadruple-lead threads near top for increased thread engagement & reduced stress• 2mm extender retained by cover screw for use as a healing collar for one or two-stage surgery• Color-coded carrier usable as a closed-tray transfer and/or final preparable abutment• Two self-tapping grooves, extending halfway up implant• Surgical flexibility with multiple insertion options: choose between implant level insertion with hex driver or fixture- mount insertion with either 2.5mm hex driver or ratchet• Compatible with Zimmer Dental Tapered Screw-Vent System• Connection: Color-coded internal hex with lead-in bevel• Surgical Instruments: Spectra-System surgical kit• Implant Packaging: Includes cover screw, 2mm healing collar, transfer and titanium abutment• Implant Lengths: 6*/8/10/11.5/13/16mm. Even taper with two cutting grooves halfway up implant• Implant Threads: Micro-threads with double-lead, progressively deeper buttress threads",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-direct-dentistry-legacy3tm-5-2mmdx8mml-sbm-4-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/855208_2.png
Implant Direct,6060-21,Implant Direct,6060-21,RePlant Straight Snappy Type Titanium Abutment (6.5mmD Wx6.0mmD Platformx1mmL Collar Height)-1/Box,"Straight abutment for RePlant implants.Straight abutment for RePlant implants. Includes abutment transfer, comfort cap, and fixation screw with 1.25mmD hex.",Box,1,Implants,,https://store.implantdirect.com/us/en/replant-straight-snappy-type-titanium-abutment-6-5mmd-wx6-0mmd-platformx1mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/6060-21_1_2.png
Implant Direct,6530-33N,Implant Direct,6530-33N,InterActive Narrow Straight Contoured Titanium Abutment (3.7mmD Wx3.0mmD Platformx3mmL Collar H),Straight titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex.Straight titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex.,,,Implants,,https://store.implantdirect.com/us/en/interactive-narrow-straight-contoured-titanium-abutment-3-7mmd-wx3-0mmd-platformx3mml-collar-h,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-33n_2.png
Implant Direct,6530-51N,Implant Direct,6530-51N,InterActive Narrow 15° Angled Contoured Ti Abutment (3.7mmD Wx3.0mmD Platformx1mmL Collar H)-1/Box,Angled titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex. Angled titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex. ,Box,1,Implants,,https://store.implantdirect.com/us/en/interactive-narrow-15-angled-contoured-ti-abutment-3-7mmd-wx3-0mmd-platformx1mml-collar-h-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-51n_3.png
Implant Direct,6060-47,Implant Direct,6060-47,RePlant Plastic Engaging Temporary Abutment (6.0mmD Platform) - 1/Box,Plastic engaging temporary abutment for RePlant. Includes fixation screw with 1.25mmD hex.Plastic engaging temporary abutment for RePlant. Includes fixation screw with 1.25mmD hex.,Box, 1,Implants,,https://store.implantdirect.com/us/en/replant-plastic-engaging-temporary-abutment-6-0mmd-platform-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/6060-47_2.png
Implant Direct,6530-52N,Implant Direct,6530-52N,InterActive Narrow 15° Angled Contoured Ti Abutment (3.7mmD Wx3.0mmD Platformx2mmL Collar H)-1/Box,Angled titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex. Angled titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex. ,Box,1,Implants,,https://store.implantdirect.com/us/en/interactive-narrow-15-angled-contoured-ti-abutment-3-7mmd-wx3-0mmd-platformx2mml-collar-h-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-52n_2.png
Implant Direct,6060-62,Implant Direct,6060-62,RePlant Multi-Unit Abutment (6.0mmD Widthx6.0mmD Platformx2mmL Collar Height) - 1/Box,Multi-unit abutment for RePlant. Includes transfer and comfort cap. Requires 1.25mmD hex tool.Multi-unit abutment for RePlant. Includes transfer and comfort cap. Requires 1.25mmD hex tool.,,,Implants,,https://store.implantdirect.com/us/en/replant-multi-unit-abutment-6-0mmd-widthx6-0mmd-platformx2mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/6060-62_2.png
Implant Direct,6060-23,Implant Direct,6060-23,RePlant Straight Snappy Type Titanium Abutment (6.5mmD Wx6.0mmD Platformx3mmL Collar Height)-1/Box,"Straight abutment for RePlant implants.Straight abutment for RePlant implants. Includes abutment transfer, comfort cap, and fixation screw with 1.25mmD hex.",Box,1,Implants,,https://store.implantdirect.com/us/en/replant-straight-snappy-type-titanium-abutment-6-5mmd-wx6-0mmd-platformx3mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/6060-23_1_2.png
Implant Direct,6530-21,Implant Direct,6530-21,InterActive SimplyCrown & Bridge Abutment (4.7mmD Widthx3.0mmD Platformx1mmL Collar Height) - 1/Box,"simplycrown & bridge SMART PACKs for InterActive implants provide clinicians with easy, cost-effective parts ordering for dental implant procedures.",Box, 1,Implants,,https://store.implantdirect.com/us/en/interactive-simplycrown-bridge-abutment-4-7mmd-widthx3-0mmd-platformx1mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-21_2.png
Implant Direct,6530-51,Implant Direct,6530-51,InterActive 15° Angled Contoured Titanium Abutment (4.7mmD Wx3.0mmD Platformx1mmL Collar H)-1/Box,Angled titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex. Angled titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex. ,Box,1,Implants,,https://store.implantdirect.com/us/en/interactive-15-angled-contoured-titanium-abutment-4-7mmd-wx3-0mmd-platformx1mml-collar-h-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-51_2.png
Implant Direct,6530-21N,Implant Direct,6530-21N,InterActive SimplyCrown & Bridge Abutment (3.7mmD Widthx3.0mmD Platformx1mmL Collar Height) - 1/Box,"simplycrown & bridge SMART PACKs for InterActive implants provide clinicians with easy, cost-effective parts ordering for dental implant procedures.",Box, 1,Implants,,https://store.implantdirect.com/us/en/interactive-simplycrown-bridge-abutment-3-7mmd-widthx3-0mmd-platformx1mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-21n_2.png
Implant Direct,6530-33,Implant Direct,6530-33,InterActive Straight Contoured Titanium Abutment (4.7mmD Wx3.0mmD Platformx3mmL Collar Height)-1/Box,Straight titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex.Straight titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex.,Box,1,Implants,,https://store.implantdirect.com/us/en/interactive-straight-contoured-titanium-abutment-4-7mmd-wx3-0mmd-platformx3mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-33_2.png
Implant Direct,854708,Implant Direct,854708,Legacy3™ 4.7mmDx8mmL SBM: 4.5mmD Platform Dental Implant System - 1/Pack,"Legacy3 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-direct-dentistry-legacy3tm-4-7mmdx8mml-sbm-4-5mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/5/854708_2.png
Implant Direct,837011,Implant Direct,837011,Legacy2™ 7.0mmDx11.5mmL HA: 5.7mmD Platform Dental Implant System - 1/Pack,"Legacy2 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-direct-dentistry-legacy2tm-7-0mmdx11-5mml-ha-5-7mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/3/837011_2.png
Implant Direct,6530-53,Implant Direct,6530-53,InterActive 15° Angled Contoured Titanium Abutment (4.7mmD Wx3.0mmD Platformx3mmL Collar H)-1/Box,Angled titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex. Angled titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex. ,Box,1,Implants,,https://store.implantdirect.com/us/en/interactive-15-angled-contoured-titanium-abutment-4-7mmd-wx3-0mmd-platformx3mml-collar-h-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6530-53_2.png
Implant Direct,837013,Implant Direct,837013,Legacy2™ 7.0mmDx13mmL HA: 5.7mmD Platform Dental Implant System - 1/Pack,"Legacy2 dental implants are two-piece implants for single-stage or two-stage surgical procedures. It features All-in-1 Packaging, allowing the parts needed for implant procedures to be purchased in one package. 
With seven implant diameters and six implant lengths, Legacy offers a greater range of dimensional options than Zimmer Biomet Tapered Screw-Vent® & Eztetic™, BioHorizons® Tapered Internal, or MIS® SEVEN implant systems.",Pack, 1,Implants,,https://store.implantdirect.com/us/en/implant-direct-dentistry-legacy2tm-7-0mmdx13mml-ha-5-7mmd-platform-dental-implant-system-1-pack,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/8/3/837013_2.png
Implant Direct,6060-49,Implant Direct,6060-49,RePlant Titanium Non-Engaging Temporary Abutment (6.0mmD Platform) - 1/Box,Titanium non-engaging temporary abutment for RePlant. Includes fixation screw with 1.25mmD hex.Titanium non-engaging temporary abutment for RePlant. Includes fixation screw with 1.25mmD hex.,,,Implants,,https://store.implantdirect.com/us/en/replant-titanium-non-engaging-temporary-abutment-6-0mmd-platform-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/6060-49_2.png
Implant Direct,6060-51,Implant Direct,6060-51,RePlant 15° Angled Contoured Titanium Abutment (6.0mmD Platformx1mmL Collar Height) - 1/Box,Angled titanium abutment with contoured margin for RePlant implants. Includes fixation screw with 1.25mmD hex.Angled titanium abutment with contoured margin for RePlant implants. Includes fixation screw with 1.25mmD hex.,Box, 1,Implants,,https://store.implantdirect.com/us/en/replant-15-angled-contoured-titanium-abutment-6-0mmd-platformx1mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/6060-51_2.png
Implant Direct,6060-31,Implant Direct,6060-31,RePlant Straight Contoured Titanium Abutment (6.45mmD Wx6.0mmD Platformx1mmL Collar Height)-1/Box,Straight titanium abutment with contoured margin for RePlant implants. Includes fixation screw with 1.25mmD hex.Straight titanium abutment with contoured margin for RePlant implants. Includes fixation screw with 1.25mmD hex.,Box,1,Implants,,https://store.implantdirect.com/us/en/replant-straight-contoured-titanium-abutment-6-45mmd-wx6-0mmd-platformx1mml-collar-height-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/0/6060-31_2.png
Implant Direct,6534-53,Implant Direct,6534-53,InterActive 15° Angled Contoured Titanium Abutment (5.7mmD Wx3.4mmD Platformx3mmL Collar H)-1/Box,Angled titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex. Angled titanium abutment with contoured margin for InterActive implants. Includes fixation screw with 1.25mmD hex. ,Box,1,Implants,,https://store.implantdirect.com/us/en/interactive-15-angled-contoured-titanium-abutment-5-7mmd-wx3-4mmd-platformx3mml-collar-h-1-box,,https://store.implantdirect.com/us/en/media/catalog/product/cache/04d236b1062a66fda28e671d2b02aa59/6/5/6534-53_2.png
