Seller Platform,Seller SKU,Manufacture Name,Manufacture Code,Product Title,Description,Packaging,Qty,Category,Subcategory,Product Page URL,Attachment URL,Image URL
Centrixdental, 310063,Centrixdental, 310063,Tempit-Tempit L/C ($112.99) REF 310063,"Just as permanent restorations demand specific materials for different needs, temporary restorations also have different requirements, demanding the right material for each case.Centrix offers four specific and proven temporary filling material formulas, providing optimal results in any clinical situation. Each Tempit product is packaged in pre-filled unit-dose tips so it can be delivered precisely and perfectly every time, directly into the prep using any Centrix C/R Gun.Select the right Tempit formula for each case, snap the tip into the gun and simply inject into the prep. This unique delivery system requires no mixing, spatulation or messy placement. Tempit saves time, reduces waste and provides the right filling material for each patient’s need and every temporary application.Tempit®Moisture-Activated Temporary Filling and Sealing MaterialIdeal for endo access openings and short-term temporariesMoisture-activated, sets in 5 minutes or lessExpands slightly when set, seals out microleakage and bacterial ingressContains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of TempitTempit®-EMoisture-Activated Temporary Filling and Sealing Material with EugenolPalliative eugenol formulation for temporary filling use, especially in cases of reversible pulpal inflammation.Anti-inflammatory and local anesthetic effects help facilitate pulpal healing.Moisture activated, sets in five minutes.Expands slightly when set to seal out microleakage and bacterial ingress.Contains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of Tempit-ETempit® L/CLight-Activated, Flexible Temporary Restorative MaterialSets firm yet flexiblePerfect for indirect restorations, inlays/onlaysSeals implant screw access openingsEasily removed with an explorer without damaging the margins, no bur requiredLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredCan be used to cover sharp orthodontic bracketsContains: 30 x .25g prefilled tips of Tempit L/CTempit® Ultra-FLight-Activated, Rigid Longer-term Temporary Restorative Material with FluoridePerfect for longer-term temporariesHigh compressive strength for bruxersIdeal for tooth-colored restorations in deciduous teethRigid, harder-wearing material, non-eugenol formula with fluoride releaseLess solubility than reinforced ZOE intermediate restorative materialLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredContains: 30 x .20g prefilled tips of Tempit Ultra-FTempit® EssentialsFour Products in One KitFour proven temporary filling and sealing materials for every temporary clinical case.Contains: 5 x .35g prefilled tips of Tempit, 5 x .35g prefilled tips of Tempit-E, 5 x .25g prefilled tips of Tempit L/C, 5 x .20g prefilled tips of Tempit Ultra-F",,1,,,https://www.centrixdental.com/tempit-family.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/Tempit.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_3.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_3.jpg"
Centrixdental, 310065,Centrixdental, 310065,Tempit-Tempit Ultra ($112.99) REF 310065,"Just as permanent restorations demand specific materials for different needs, temporary restorations also have different requirements, demanding the right material for each case.Centrix offers four specific and proven temporary filling material formulas, providing optimal results in any clinical situation. Each Tempit product is packaged in pre-filled unit-dose tips so it can be delivered precisely and perfectly every time, directly into the prep using any Centrix C/R Gun.Select the right Tempit formula for each case, snap the tip into the gun and simply inject into the prep. This unique delivery system requires no mixing, spatulation or messy placement. Tempit saves time, reduces waste and provides the right filling material for each patient’s need and every temporary application.Tempit®Moisture-Activated Temporary Filling and Sealing MaterialIdeal for endo access openings and short-term temporariesMoisture-activated, sets in 5 minutes or lessExpands slightly when set, seals out microleakage and bacterial ingressContains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of TempitTempit®-EMoisture-Activated Temporary Filling and Sealing Material with EugenolPalliative eugenol formulation for temporary filling use, especially in cases of reversible pulpal inflammation.Anti-inflammatory and local anesthetic effects help facilitate pulpal healing.Moisture activated, sets in five minutes.Expands slightly when set to seal out microleakage and bacterial ingress.Contains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of Tempit-ETempit® L/CLight-Activated, Flexible Temporary Restorative MaterialSets firm yet flexiblePerfect for indirect restorations, inlays/onlaysSeals implant screw access openingsEasily removed with an explorer without damaging the margins, no bur requiredLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredCan be used to cover sharp orthodontic bracketsContains: 30 x .25g prefilled tips of Tempit L/CTempit® Ultra-FLight-Activated, Rigid Longer-term Temporary Restorative Material with FluoridePerfect for longer-term temporariesHigh compressive strength for bruxersIdeal for tooth-colored restorations in deciduous teethRigid, harder-wearing material, non-eugenol formula with fluoride releaseLess solubility than reinforced ZOE intermediate restorative materialLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredContains: 30 x .20g prefilled tips of Tempit Ultra-FTempit® EssentialsFour Products in One KitFour proven temporary filling and sealing materials for every temporary clinical case.Contains: 5 x .35g prefilled tips of Tempit, 5 x .35g prefilled tips of Tempit-E, 5 x .25g prefilled tips of Tempit L/C, 5 x .20g prefilled tips of Tempit Ultra-F",,1,,,https://www.centrixdental.com/tempit-family.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/Tempit.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_2.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_2.jpg"
Centrixdental, 310064,Centrixdental, 310064,Tempit-Tempit Ultra-F ($112.99) REF 310064,"Just as permanent restorations demand specific materials for different needs, temporary restorations also have different requirements, demanding the right material for each case.Centrix offers four specific and proven temporary filling material formulas, providing optimal results in any clinical situation. Each Tempit product is packaged in pre-filled unit-dose tips so it can be delivered precisely and perfectly every time, directly into the prep using any Centrix C/R Gun.Select the right Tempit formula for each case, snap the tip into the gun and simply inject into the prep. This unique delivery system requires no mixing, spatulation or messy placement. Tempit saves time, reduces waste and provides the right filling material for each patient’s need and every temporary application.Tempit®Moisture-Activated Temporary Filling and Sealing MaterialIdeal for endo access openings and short-term temporariesMoisture-activated, sets in 5 minutes or lessExpands slightly when set, seals out microleakage and bacterial ingressContains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of TempitTempit®-EMoisture-Activated Temporary Filling and Sealing Material with EugenolPalliative eugenol formulation for temporary filling use, especially in cases of reversible pulpal inflammation.Anti-inflammatory and local anesthetic effects help facilitate pulpal healing.Moisture activated, sets in five minutes.Expands slightly when set to seal out microleakage and bacterial ingress.Contains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of Tempit-ETempit® L/CLight-Activated, Flexible Temporary Restorative MaterialSets firm yet flexiblePerfect for indirect restorations, inlays/onlaysSeals implant screw access openingsEasily removed with an explorer without damaging the margins, no bur requiredLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredCan be used to cover sharp orthodontic bracketsContains: 30 x .25g prefilled tips of Tempit L/CTempit® Ultra-FLight-Activated, Rigid Longer-term Temporary Restorative Material with FluoridePerfect for longer-term temporariesHigh compressive strength for bruxersIdeal for tooth-colored restorations in deciduous teethRigid, harder-wearing material, non-eugenol formula with fluoride releaseLess solubility than reinforced ZOE intermediate restorative materialLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredContains: 30 x .20g prefilled tips of Tempit Ultra-FTempit® EssentialsFour Products in One KitFour proven temporary filling and sealing materials for every temporary clinical case.Contains: 5 x .35g prefilled tips of Tempit, 5 x .35g prefilled tips of Tempit-E, 5 x .25g prefilled tips of Tempit L/C, 5 x .20g prefilled tips of Tempit Ultra-F",,1,,,https://www.centrixdental.com/tempit-family.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/Tempit.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit.jpg"
Centrixdental, 360030,Centrixdental, 360030,Access Crown-Shade A3 ($209.99) REF 360030,"Access Crown gives more quality for less! Access Crown is the easiest and fastest bis-acryl temporary resin material. Its unique elastic polymerization characteristics (“memory”) enable it to be pulled from undercuts or non-parallel preps and to return to its original form. Its high flexural strength provides superior performance during function.More Shades, speed, strength and savingsIdeal handling characteristics: reaches elastic state and ready to remove from mouth in less than 60 secondsLow shrinkage, low heat generationHigh compressive flexural strengthMethyl-Methacrylate (MMA)-free: no unpleasant taste or smellEasily repaired with flowable compositeEnhanced color stability for less stainingRadiopaque for diagnosticsHigh polishabilityFits 1:1 automix cartridge systemMore homogenous mix for stronger provisionalsReduced waste yields more units per cartridgeSuperMixer™ mixing nozzles reduce waste 38%, providing up to 31 additional per cartridgeAvailable in 7 popular VITA* shades, plus Bleach shade* Not a trademark of Centrix, Inc.The kit contains one 76-gram cartridge plus 10 SuperMixer™ mixing nozzles. We invite you to watch how to create a fast, strong and highly esthetic temporary bridge using Centrix Access Crown. In this video, the patient presents prepped ready for a maxillary 5-unit anterior temp bridge. We get it done in 60 seconds! Waste less and get more! Up to 38% less waste or avg. 38 more temporaries out of each cartridge with Centrix SuperMixer™ Nozzles. Keep patients scheduled in production time, NOT emergency visits by using NoMIX moisture activated take home cement! With your drills and skills and our innovative materials together, We make Dentistry Easier!",,1,,,https://www.centrixdental.com/access-crown.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/AccessCrown.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1_3.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1_3.png"
Centrixdental, 360035,Centrixdental, 360035,Access Crown-Shade A1 ($209.99) REF 360035,"Access Crown gives more quality for less! Access Crown is the easiest and fastest bis-acryl temporary resin material. Its unique elastic polymerization characteristics (“memory”) enable it to be pulled from undercuts or non-parallel preps and to return to its original form. Its high flexural strength provides superior performance during function.More Shades, speed, strength and savingsIdeal handling characteristics: reaches elastic state and ready to remove from mouth in less than 60 secondsLow shrinkage, low heat generationHigh compressive flexural strengthMethyl-Methacrylate (MMA)-free: no unpleasant taste or smellEasily repaired with flowable compositeEnhanced color stability for less stainingRadiopaque for diagnosticsHigh polishabilityFits 1:1 automix cartridge systemMore homogenous mix for stronger provisionalsReduced waste yields more units per cartridgeSuperMixer™ mixing nozzles reduce waste 38%, providing up to 31 additional per cartridgeAvailable in 7 popular VITA* shades, plus Bleach shade* Not a trademark of Centrix, Inc.The kit contains one 76-gram cartridge plus 10 SuperMixer™ mixing nozzles. We invite you to watch how to create a fast, strong and highly esthetic temporary bridge using Centrix Access Crown. In this video, the patient presents prepped ready for a maxillary 5-unit anterior temp bridge. We get it done in 60 seconds! Waste less and get more! Up to 38% less waste or avg. 38 more temporaries out of each cartridge with Centrix SuperMixer™ Nozzles. Keep patients scheduled in production time, NOT emergency visits by using NoMIX moisture activated take home cement! With your drills and skills and our innovative materials together, We make Dentistry Easier!",,1,,,https://www.centrixdental.com/access-crown.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/AccessCrown.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1_1.png"
Centrixdental, 360029,Centrixdental, 360029,Access Crown-Shade A3.5 ($209.99) REF 360029,"Access Crown gives more quality for less! Access Crown is the easiest and fastest bis-acryl temporary resin material. Its unique elastic polymerization characteristics (“memory”) enable it to be pulled from undercuts or non-parallel preps and to return to its original form. Its high flexural strength provides superior performance during function.More Shades, speed, strength and savingsIdeal handling characteristics: reaches elastic state and ready to remove from mouth in less than 60 secondsLow shrinkage, low heat generationHigh compressive flexural strengthMethyl-Methacrylate (MMA)-free: no unpleasant taste or smellEasily repaired with flowable compositeEnhanced color stability for less stainingRadiopaque for diagnosticsHigh polishabilityFits 1:1 automix cartridge systemMore homogenous mix for stronger provisionalsReduced waste yields more units per cartridgeSuperMixer™ mixing nozzles reduce waste 38%, providing up to 31 additional per cartridgeAvailable in 7 popular VITA* shades, plus Bleach shade* Not a trademark of Centrix, Inc.The kit contains one 76-gram cartridge plus 10 SuperMixer™ mixing nozzles. We invite you to watch how to create a fast, strong and highly esthetic temporary bridge using Centrix Access Crown. In this video, the patient presents prepped ready for a maxillary 5-unit anterior temp bridge. We get it done in 60 seconds! Waste less and get more! Up to 38% less waste or avg. 38 more temporaries out of each cartridge with Centrix SuperMixer™ Nozzles. Keep patients scheduled in production time, NOT emergency visits by using NoMIX moisture activated take home cement! With your drills and skills and our innovative materials together, We make Dentistry Easier!",,1,,,https://www.centrixdental.com/access-crown.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/AccessCrown.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1_4.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1_4.png"
Centrixdental, 360031,Centrixdental, 360031,Access Crown-Shade B1 ($209.99) REF 360031,"Access Crown gives more quality for less! Access Crown is the easiest and fastest bis-acryl temporary resin material. Its unique elastic polymerization characteristics (“memory”) enable it to be pulled from undercuts or non-parallel preps and to return to its original form. Its high flexural strength provides superior performance during function.More Shades, speed, strength and savingsIdeal handling characteristics: reaches elastic state and ready to remove from mouth in less than 60 secondsLow shrinkage, low heat generationHigh compressive flexural strengthMethyl-Methacrylate (MMA)-free: no unpleasant taste or smellEasily repaired with flowable compositeEnhanced color stability for less stainingRadiopaque for diagnosticsHigh polishabilityFits 1:1 automix cartridge systemMore homogenous mix for stronger provisionalsReduced waste yields more units per cartridgeSuperMixer™ mixing nozzles reduce waste 38%, providing up to 31 additional per cartridgeAvailable in 7 popular VITA* shades, plus Bleach shade* Not a trademark of Centrix, Inc.The kit contains one 76-gram cartridge plus 10 SuperMixer™ mixing nozzles. We invite you to watch how to create a fast, strong and highly esthetic temporary bridge using Centrix Access Crown. In this video, the patient presents prepped ready for a maxillary 5-unit anterior temp bridge. We get it done in 60 seconds! Waste less and get more! Up to 38% less waste or avg. 38 more temporaries out of each cartridge with Centrix SuperMixer™ Nozzles. Keep patients scheduled in production time, NOT emergency visits by using NoMIX moisture activated take home cement! With your drills and skills and our innovative materials together, We make Dentistry Easier!",,1,,,https://www.centrixdental.com/access-crown.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/AccessCrown.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1.png"
Centrixdental, 360037,Centrixdental, 360037,Access Crown-Shade C2 ($209.99) REF 360037,"Access Crown gives more quality for less! Access Crown is the easiest and fastest bis-acryl temporary resin material. Its unique elastic polymerization characteristics (“memory”) enable it to be pulled from undercuts or non-parallel preps and to return to its original form. Its high flexural strength provides superior performance during function.More Shades, speed, strength and savingsIdeal handling characteristics: reaches elastic state and ready to remove from mouth in less than 60 secondsLow shrinkage, low heat generationHigh compressive flexural strengthMethyl-Methacrylate (MMA)-free: no unpleasant taste or smellEasily repaired with flowable compositeEnhanced color stability for less stainingRadiopaque for diagnosticsHigh polishabilityFits 1:1 automix cartridge systemMore homogenous mix for stronger provisionalsReduced waste yields more units per cartridgeSuperMixer™ mixing nozzles reduce waste 38%, providing up to 31 additional per cartridgeAvailable in 7 popular VITA* shades, plus Bleach shade* Not a trademark of Centrix, Inc.The kit contains one 76-gram cartridge plus 10 SuperMixer™ mixing nozzles. We invite you to watch how to create a fast, strong and highly esthetic temporary bridge using Centrix Access Crown. In this video, the patient presents prepped ready for a maxillary 5-unit anterior temp bridge. We get it done in 60 seconds! Waste less and get more! Up to 38% less waste or avg. 38 more temporaries out of each cartridge with Centrix SuperMixer™ Nozzles. Keep patients scheduled in production time, NOT emergency visits by using NoMIX moisture activated take home cement! With your drills and skills and our innovative materials together, We make Dentistry Easier!",,1,,,https://www.centrixdental.com/access-crown.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/AccessCrown.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1_2.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1_2.png"
Centrixdental, 360038,Centrixdental, 360038,Access Crown-Shade BL ($209.99) REF 360038,"Access Crown gives more quality for less! Access Crown is the easiest and fastest bis-acryl temporary resin material. Its unique elastic polymerization characteristics (“memory”) enable it to be pulled from undercuts or non-parallel preps and to return to its original form. Its high flexural strength provides superior performance during function.More Shades, speed, strength and savingsIdeal handling characteristics: reaches elastic state and ready to remove from mouth in less than 60 secondsLow shrinkage, low heat generationHigh compressive flexural strengthMethyl-Methacrylate (MMA)-free: no unpleasant taste or smellEasily repaired with flowable compositeEnhanced color stability for less stainingRadiopaque for diagnosticsHigh polishabilityFits 1:1 automix cartridge systemMore homogenous mix for stronger provisionalsReduced waste yields more units per cartridgeSuperMixer™ mixing nozzles reduce waste 38%, providing up to 31 additional per cartridgeAvailable in 7 popular VITA* shades, plus Bleach shade* Not a trademark of Centrix, Inc.The kit contains one 76-gram cartridge plus 10 SuperMixer™ mixing nozzles. We invite you to watch how to create a fast, strong and highly esthetic temporary bridge using Centrix Access Crown. In this video, the patient presents prepped ready for a maxillary 5-unit anterior temp bridge. We get it done in 60 seconds! Waste less and get more! Up to 38% less waste or avg. 38 more temporaries out of each cartridge with Centrix SuperMixer™ Nozzles. Keep patients scheduled in production time, NOT emergency visits by using NoMIX moisture activated take home cement! With your drills and skills and our innovative materials together, We make Dentistry Easier!",,1,,,https://www.centrixdental.com/access-crown.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/AccessCrown.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1_6.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/access-crown_1_6.png"
Centrixdental,290049,Centrixdental,290049,AccuDose,"Syringe all types of composites, cements, glass ionomers, impression materials and other flowable products. Choose according to need or specific application.Easily bendable, stainless-steel needle tipLonger stainless-steel needle tipAqua blue tube with gray plugPerfect for low-viscosity materials such as cements and root canal sealersGreat for use with endodontic materialsSave time by having the entire mixture of material right at your fingertips and eliminate the constant pad-to-mouth motionReduce voids and porosities in any restorationAvailable in a variety of styles for specific applicationsTubes and plugs are easy to loadDisposable to eliminate cleanup and cross-contaminationCompatible with all C-R Syringes and gunsContains 100 pieces",,1,Delivery Systems,,https://www.centrixdental.com/accudose-needletubes-24ga.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/AccuDose.pdf,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/accudose24ganeedletube_1.png
Centrixdental, 290033,Centrixdental, 290033,AccuDose-AccuDose NeedleTubes - 500 20ga (Photobloc Orange) ($699.99) REF 290033,"Syringe all types of composites, cements, glass ionomers, impression materials and other flowable products. Choose according to need or specific application.Easily bendable, stainless-steel needle tipTransparent PhotoBloc™ orange tube with green plugPerfect for injecting materials into postholes, deep proximal boxes and tunnel prepsSave time by having the entire mixture of material right at your fingertips and eliminate the constant pad-to-mouth motionReduce voids and porosities in any restorationAvailable in a variety of styles for specific applicationsTubes and plugs are easy to loadDisposable to eliminate cleanup and cross-contaminationCompatible with all C-R Syringes and guns",,1,Delivery Systems,,https://www.centrixdental.com/accudose-span-class-marks-reg-span-20ga-needletubes-span-class-marks-trade-span.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/AccuDose.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/accudose20ganeedletube_1_2.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/accudose20ganeedletube_1_2.png"
Centrixdental, 210023,Centrixdental, 210023,AccuDose-AccuDose Low Viscosity - 500 ($356.99) REF 210023,"Syringe all types of composites, cements, glass ionomers, impression materials and other flowable products. Choose according to need or specific application.All-purpose tube that can be clipped to have a larger opening if neededTransparent PhotoBloc™ orange tube with gray plugPerfect for flowable composites, core material, cements and glass ionomersSave time by having the entire mixture of material right at your fingertips and eliminate the constant pad-to-mouth motionReduce voids and porosities in any restorationAvailable in a variety of styles for specific applicationsTubes and plugs are easy to loadDisposable to eliminate cleanup and cross-contaminationCompatible with all C-R Syringes and guns",,1,Delivery Systems,,https://www.centrixdental.com/accudose-span-class-marks-reg-span-low-viscosity-tubes.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/AccuDose.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/accudose-lowviscosity_1_2.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/accudose-lowviscosity_1_2.png"
Centrixdental, 280023,Centrixdental, 280023,AccuDose-AccuDose High Viscosity - 500 ($428.99) REF 280023,"Syringe all types of composites, cements, glass ionomers, impression materials and other flowable products. Choose according to need or specific application.Large opening allows viscous materials to flow easilyTransparent PhotoBloc orange tube with black plugPerfect for highly-filled composites and core buildup materialSave time by having the entire mixture of material right at your fingertips and eliminate the constant pad-to-mouth motionReduce voids and porosities in any restorationAvailable in a variety of styles for specific applicationsTubes and plugs are easy to loadDisposable to eliminate cleanup and cross-contaminationCompatible with all C-R Syringes and guns",,1,Delivery Systems,,https://www.centrixdental.com/accudose-span-class-marks-reg-span-high-viscosity-tubes.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/AccuDose.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/accudosehighviscosity_1_2.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/accudosehighviscosity_1_2.png"
Centrixdental,920201,Centrixdental,920201,AccuDose,3 popular tubes in one kitTransparent PhotoBloc orange protects all light cured materialsSave time by having the entire mixture of material right at your fingertips and eliminate the constant pad-to-mouth motionReduce voids and porosities in any restorationAvailable in a variety of styles for specific applicationsTubes and plugs are easy to loadDisposable to eliminate cleanup and cross-contaminationCompatible with all C-R Syringes and guns,,1,Delivery Systems,,https://www.centrixdental.com/accudose-tripack.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/AccuDose.pdf,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/accudose-tripack_1.png
Centrixdental, 290020,Centrixdental, 290020,"Access-1 Handle, 72 barrels ($193.99) REF 290020","For Intra-Oral Syringing of Impression MaterialsAccess syringes are designed to bring out the best in your impression materials.All Access Syringes feature disposable 18ga Access needle tips. The slim needle lets you syringe completely around the prep and through tight inter-proximal spaces. You'll get precision and control, with far fewer voids.Compact autoclavable handlePrecise application and easy to controlDisposable barrel, with integrated Access 18ga stainless-steel needle tip, eliminates cleanup",,1,Delivery Systems,,https://www.centrixdental.com/access-span-class-marks-reg-span-disposable-barrel-impression-syringe.html,,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/d/i/disposable-barrel-syringe_1_3.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/d/i/disposable-barrel-syringe_1_3.png"
Centrixdental, 290021,Centrixdental, 290021,"Access-Syringe barrels only, 144 ($300.99) REF 290021","For Intra-Oral Syringing of Impression MaterialsAccess syringes are designed to bring out the best in your impression materials.All Access Syringes feature disposable 18ga Access needle tips. The slim needle lets you syringe completely around the prep and through tight inter-proximal spaces. You'll get precision and control, with far fewer voids.Compact autoclavable handlePrecise application and easy to controlDisposable barrel, with integrated Access 18ga stainless-steel needle tip, eliminates cleanup",,1,Delivery Systems,,https://www.centrixdental.com/access-span-class-marks-reg-span-disposable-barrel-impression-syringe.html,,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/d/i/disposable-barrel-syringe_1_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/d/i/disposable-barrel-syringe_1_1_1.png"
Centrixdental, 330610,Centrixdental, 330610,VersaLite-Shade A3 ($79.99) REF 330610,"VersaLite light-activated hybrid composite is ideal for use in all direct restorations. Featuring high compressive strength and enamel-like polishability, VersaLite is non-sticky and highly sculptable. Packaged exclusively in prefilled, single-use, disposable Centrix tips, VersaLite offers outstanding restorative results at an economical price. Made in the USA.High viscosity, non-sticky formula for optimum handlingHybrid formula provides strength and polishabilitySingle-dose, prefilled tips for maximum ease of use and asepsisDispenses easily, adapts to cavity wallFast, deep (2mm), light activation in only 30 secondsAvailable in 4 VITA* shades – A1, A2, A3, C3Radiopaque*Not a trademark of Centrix, Inc. Jar includes single-dose, prefilled tips (jar of 20 x 0.25g) by shade:",,1,,,https://www.centrixdental.com/versalite.html,,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/v/e/versalite_1_2.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/v/e/versalite_1_2.png"
Centrixdental, 330600,Centrixdental, 330600,VersaLite-Shade A1 ($79.99) REF 330600,"VersaLite light-activated hybrid composite is ideal for use in all direct restorations. Featuring high compressive strength and enamel-like polishability, VersaLite is non-sticky and highly sculptable. Packaged exclusively in prefilled, single-use, disposable Centrix tips, VersaLite offers outstanding restorative results at an economical price. Made in the USA.High viscosity, non-sticky formula for optimum handlingHybrid formula provides strength and polishabilitySingle-dose, prefilled tips for maximum ease of use and asepsisDispenses easily, adapts to cavity wallFast, deep (2mm), light activation in only 30 secondsAvailable in 4 VITA* shades – A1, A2, A3, C3Radiopaque*Not a trademark of Centrix, Inc. Jar includes single-dose, prefilled tips (jar of 20 x 0.25g) by shade:",,1,,,https://www.centrixdental.com/versalite.html,,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/v/e/versalite_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/v/e/versalite_1.png"
Centrixdental, 330609,Centrixdental, 330609,VersaLite-Shade C3 ($79.99) REF 330609,"VersaLite light-activated hybrid composite is ideal for use in all direct restorations. Featuring high compressive strength and enamel-like polishability, VersaLite is non-sticky and highly sculptable. Packaged exclusively in prefilled, single-use, disposable Centrix tips, VersaLite offers outstanding restorative results at an economical price. Made in the USA.High viscosity, non-sticky formula for optimum handlingHybrid formula provides strength and polishabilitySingle-dose, prefilled tips for maximum ease of use and asepsisDispenses easily, adapts to cavity wallFast, deep (2mm), light activation in only 30 secondsAvailable in 4 VITA* shades – A1, A2, A3, C3Radiopaque*Not a trademark of Centrix, Inc. Jar includes single-dose, prefilled tips (jar of 20 x 0.25g) by shade:",,1,,,https://www.centrixdental.com/versalite.html,,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/v/e/versalite_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/v/e/versalite_1_1.png"
