Seller Platform,Seller SKU,Manufacture Name,Manufacture Code,Product Title,Description,Packaging,Qty,Category,Subcategory,Product Page URL,Attachment URL,Image URL
Centrixdental, 290028,Centrixdental, 290028,Access-Yellow - 18ga - 500 tips ($395.99) REF 290028,"Yellow stainless-steel tips for use with GingiTrac™ and Access®  Impression MaterialsGreen stainless-steel tips for use with NoCord™ VPS, Encore® D/C and RapidCore®For use with SuperMixers and Automix NozzlesAqua blue stainless-steel tips for use with Access  Impression materialDark Blue stainless-steel tips for use with NoCord™ VPSDark Blue tips for access into small areas (e.g., sulcus)DescriptionSuperMixer (hub color compatibility)18ga YellowPink, Blue20ga Aqua BluePink, Blue18ga GreenYellow20ga BlueYellow",,,delivery-systems,,https://www.centrixdental.com/mixing-nozzle-tips.html,,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/m/i/mixingnozzletips_3.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/m/i/mixingnozzletips_3.png"
Centrixdental, 370601,Centrixdental, 370601,Benda-1 x 576 Red ($129.99) REF 370601,"Precision Disposable Brush ApplicatorsThe original bendable applicator! Benda Brushes are economical, multi-purpose applicators that make color coding procedures a snap. With chemical-resistant fibers that hold up to the harshest dental materials, Benda Brushes can be used to easily place whitening agents, etchants, bonding agents, sealants, desensitizers, adhesives and resins. The molded head design allows Benda Brushes to bend to any angle with no bounce back. The non-linting, non-absorbent fibers have a greater carrying capacity, ensuring better spreading and smoothing action. All Benda Brushes are disposable, eliminating cleanup and cross-contamination. Benda Brushes are available in single colors or in an assorted pack and come in 2 sizes for large and small application needs.  Made in the USA.Single-ended bristle brushFine point, white bristlesPerfect for when you need to apply more than a drop of material",,,delivery-systems,,https://www.centrixdental.com/benda-brush-mini.html,http://www.centrixdental.com/pub/media/wysiwyg/product-literature/BendaBrush.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/b/e/bendabrushminibox_1_4.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/b/e/bendabrushminibox_1_4.png"
Centrixdental, 370602,Centrixdental, 370602,Benda-1 x 576 Blue ($129.99) REF 370602,"Precision Disposable Brush ApplicatorsThe original bendable applicator! Benda Brushes are economical, multi-purpose applicators that make color coding procedures a snap. With chemical-resistant fibers that hold up to the harshest dental materials, Benda Brushes can be used to easily place whitening agents, etchants, bonding agents, sealants, desensitizers, adhesives and resins. The molded head design allows Benda Brushes to bend to any angle with no bounce back. The non-linting, non-absorbent fibers have a greater carrying capacity, ensuring better spreading and smoothing action. All Benda Brushes are disposable, eliminating cleanup and cross-contamination. Benda Brushes are available in single colors or in an assorted pack and come in 2 sizes for large and small application needs.  Made in the USA.Single-ended bristle brushFine point, white bristlesPerfect for when you need to apply more than a drop of material",,,delivery-systems,,https://www.centrixdental.com/benda-brush-mini.html,http://www.centrixdental.com/pub/media/wysiwyg/product-literature/BendaBrush.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/b/e/bendabrushminibox_1_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/b/e/bendabrushminibox_1_1_1.png"
Centrixdental, 370603,Centrixdental, 370603,Benda-1 x 576 Yellow ($129.99) REF 370603,"Precision Disposable Brush ApplicatorsThe original bendable applicator! Benda Brushes are economical, multi-purpose applicators that make color coding procedures a snap. With chemical-resistant fibers that hold up to the harshest dental materials, Benda Brushes can be used to easily place whitening agents, etchants, bonding agents, sealants, desensitizers, adhesives and resins. The molded head design allows Benda Brushes to bend to any angle with no bounce back. The non-linting, non-absorbent fibers have a greater carrying capacity, ensuring better spreading and smoothing action. All Benda Brushes are disposable, eliminating cleanup and cross-contamination. Benda Brushes are available in single colors or in an assorted pack and come in 2 sizes for large and small application needs.  Made in the USA.Single-ended bristle brushFine point, white bristlesPerfect for when you need to apply more than a drop of material",,,delivery-systems,,https://www.centrixdental.com/benda-brush-mini.html,http://www.centrixdental.com/pub/media/wysiwyg/product-literature/BendaBrush.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/b/e/bendabrushminibox_1_2_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/b/e/bendabrushminibox_1_2_1.png"
Centrixdental, 370604,Centrixdental, 370604,Benda-1 x 576 Green ($129.99) REF 370604,"Precision Disposable Brush ApplicatorsThe original bendable applicator! Benda Brushes are economical, multi-purpose applicators that make color coding procedures a snap. With chemical-resistant fibers that hold up to the harshest dental materials, Benda Brushes can be used to easily place whitening agents, etchants, bonding agents, sealants, desensitizers, adhesives and resins. The molded head design allows Benda Brushes to bend to any angle with no bounce back. The non-linting, non-absorbent fibers have a greater carrying capacity, ensuring better spreading and smoothing action. All Benda Brushes are disposable, eliminating cleanup and cross-contamination. Benda Brushes are available in single colors or in an assorted pack and come in 2 sizes for large and small application needs.  Made in the USA.Single-ended bristle brushFine point, white bristlesPerfect for when you need to apply more than a drop of material",,,delivery-systems,,https://www.centrixdental.com/benda-brush-mini.html,http://www.centrixdental.com/pub/media/wysiwyg/product-literature/BendaBrush.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/b/e/bendabrushminibox_1_3_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/b/e/bendabrushminibox_1_3_1.png"
Centrixdental,130651,Centrixdental,130651,Snub Nose Snap-Fit," Precision Placement System for All Materials  Same features and benefits as the Snap-Fit Gun with a shorter barrel4:1 leverage for easy, smooth extrusionIdeal for use with MiniMix cartridgesCan be used with all pre-filled and empty tips currently on the marketAll syringes are easy to load and hold tips securelyAvailable in 6 models including traditional styles or leverage style guns that require less hand pressureAutoclavable for infection controlErgonomic so they are easy to hold and maneuverTrusted by dentists for over 50 years",,1,delivery-systems,,https://www.centrixdental.com/snub-nose-snap-fit-syringe.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/CR-Syringes.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/s/n/snap-fit-close-up.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/1/3/130651-snub-nose-snapfit-gun.jpg"
Centrixdental,333000-333001,Centrixdental,333000-333001,VersaBox,"This 7”x11” box comes with 10 adjustable dividers that let you customize, arrange and store items any way you wantDurable construction, and compatible with disinfectants and thermal disinfecting units",,,delivery-systems,,https://www.centrixdental.com/versa-box.html,,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/v/e/versabox.jpg
Centrixdental, 360100,Centrixdental, 360100,GingiTrac-GingiTrac Refill Kit ($152.99) REF 360100,"VPS Gingival Retraction SystemGingiTrac is a medium-viscosity, vinyl polysiloxane (VPS) gingival retraction paste with 15% ammonium aluminum sulfate (alum) that gently displaces the gingiva from the tooth and stops bleeding. When used with GingiCap™ compression caps, the mechanical bite pressure of GingiCap combined with the astringent action of aluminum sulfate works to control bleeding and seepage in just minutes. GingiTrac cleans up easily and completely, without tissue trauma.GingiTrac is compatible with all impression materials and can be used as the second cord in a 2-cord  technique. And GingiTrac serves as its own preview of the final impression so you can be sure  of a quality impression every time.Two great delivery systems:GingiTrac MiniMix: Simple, easy to use system that is more patient friendly and easier to access all areas of the mouth.GingiTrac Automix Cartridges: Traditional 50mL cartridges plus SuperMixer™ mixing nozzles that reduce waste 33% and yield 10 more applications per cartridge.Works gently, no tissue trauma or damage, and no need for cordContains ammonium aluminum sulfate astringent to control bleeding and oozingMinimum set time of 2 minutesRemoves cleanly in one piece, no need to rinse offGives a preview of the final impressionMade in the USAGingiTrac MiniMix Starter Kit contains: 24 Cartridges, 24 Mixing Nozzles, 20 Regular-sized GingiCaps, 20 Large-sized GingiCaps, 1 Snub-Nose Snap-Fit GunGingiTrac MiniMix Refill Kit contains: 48 Cartridges, 48 Mixing nozzles, 40 Regular-sized GingiCaps, 40 Large-sized GingiCapsGingiTrac Refill Kit contains: 2 Cartridges (50mL), 10 Mixing nozzles, 10 Dispensing TipsGingiTrac Standard Kit contains: 1 50mL 1:1/2:1 Automix Gun, 2 Cartridges (50mL), 40 Mixing nozzles, 40 Dispensing Tips, 30 Regular-sized GingiCaps, 30 Large-sized GingiCapsGingiTrac Plus Kit contains: 4 Cartridges (50mL), 80 Mixing nozzles, 80 Dispensing Tips, 60 Regular-sized GingiCaps, 60 Large-sized GingiCaps",,,tissue-management,,https://www.centrixdental.com/gingitrac-retraction-system.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/GingiTrac.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/g/i/gingitrac-minimix_4_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/g/i/gingitrac-minimix_4_1.png"
Centrixdental, 360068,Centrixdental, 360068,GingiTrac-GingiTrac MiniMix Starter Kit ($262.99) REF 360068,"VPS Gingival Retraction SystemGingiTrac is a medium-viscosity, vinyl polysiloxane (VPS) gingival retraction paste with 15% ammonium aluminum sulfate (alum) that gently displaces the gingiva from the tooth and stops bleeding. When used with GingiCap™ compression caps, the mechanical bite pressure of GingiCap combined with the astringent action of aluminum sulfate works to control bleeding and seepage in just minutes. GingiTrac cleans up easily and completely, without tissue trauma.GingiTrac is compatible with all impression materials and can be used as the second cord in a 2-cord  technique. And GingiTrac serves as its own preview of the final impression so you can be sure  of a quality impression every time.Two great delivery systems:GingiTrac MiniMix: Simple, easy to use system that is more patient friendly and easier to access all areas of the mouth.GingiTrac Automix Cartridges: Traditional 50mL cartridges plus SuperMixer™ mixing nozzles that reduce waste 33% and yield 10 more applications per cartridge.Works gently, no tissue trauma or damage, and no need for cordContains ammonium aluminum sulfate astringent to control bleeding and oozingMinimum set time of 2 minutesRemoves cleanly in one piece, no need to rinse offGives a preview of the final impressionMade in the USAGingiTrac MiniMix Starter Kit contains: 24 Cartridges, 24 Mixing Nozzles, 20 Regular-sized GingiCaps, 20 Large-sized GingiCaps, 1 Snub-Nose Snap-Fit GunGingiTrac MiniMix Refill Kit contains: 48 Cartridges, 48 Mixing nozzles, 40 Regular-sized GingiCaps, 40 Large-sized GingiCapsGingiTrac Refill Kit contains: 2 Cartridges (50mL), 10 Mixing nozzles, 10 Dispensing TipsGingiTrac Standard Kit contains: 1 50mL 1:1/2:1 Automix Gun, 2 Cartridges (50mL), 40 Mixing nozzles, 40 Dispensing Tips, 30 Regular-sized GingiCaps, 30 Large-sized GingiCapsGingiTrac Plus Kit contains: 4 Cartridges (50mL), 80 Mixing nozzles, 80 Dispensing Tips, 60 Regular-sized GingiCaps, 60 Large-sized GingiCaps",,,tissue-management,,https://www.centrixdental.com/gingitrac-retraction-system.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/GingiTrac.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/g/i/gingitrac-minimix_4.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/g/i/gingitrac-minimix_4.png"
Centrixdental, 360101,Centrixdental, 360101,GingiTrac-GingiTrac Standard Kit ($373.99) REF 360101,"VPS Gingival Retraction SystemGingiTrac is a medium-viscosity, vinyl polysiloxane (VPS) gingival retraction paste with 15% ammonium aluminum sulfate (alum) that gently displaces the gingiva from the tooth and stops bleeding. When used with GingiCap™ compression caps, the mechanical bite pressure of GingiCap combined with the astringent action of aluminum sulfate works to control bleeding and seepage in just minutes. GingiTrac cleans up easily and completely, without tissue trauma.GingiTrac is compatible with all impression materials and can be used as the second cord in a 2-cord  technique. And GingiTrac serves as its own preview of the final impression so you can be sure  of a quality impression every time.Two great delivery systems:GingiTrac MiniMix: Simple, easy to use system that is more patient friendly and easier to access all areas of the mouth.GingiTrac Automix Cartridges: Traditional 50mL cartridges plus SuperMixer™ mixing nozzles that reduce waste 33% and yield 10 more applications per cartridge.Works gently, no tissue trauma or damage, and no need for cordContains ammonium aluminum sulfate astringent to control bleeding and oozingMinimum set time of 2 minutesRemoves cleanly in one piece, no need to rinse offGives a preview of the final impressionMade in the USAGingiTrac MiniMix Starter Kit contains: 24 Cartridges, 24 Mixing Nozzles, 20 Regular-sized GingiCaps, 20 Large-sized GingiCaps, 1 Snub-Nose Snap-Fit GunGingiTrac MiniMix Refill Kit contains: 48 Cartridges, 48 Mixing nozzles, 40 Regular-sized GingiCaps, 40 Large-sized GingiCapsGingiTrac Refill Kit contains: 2 Cartridges (50mL), 10 Mixing nozzles, 10 Dispensing TipsGingiTrac Standard Kit contains: 1 50mL 1:1/2:1 Automix Gun, 2 Cartridges (50mL), 40 Mixing nozzles, 40 Dispensing Tips, 30 Regular-sized GingiCaps, 30 Large-sized GingiCapsGingiTrac Plus Kit contains: 4 Cartridges (50mL), 80 Mixing nozzles, 80 Dispensing Tips, 60 Regular-sized GingiCaps, 60 Large-sized GingiCaps",,,tissue-management,,https://www.centrixdental.com/gingitrac-retraction-system.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/GingiTrac.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/3/6/360100-360101-360102-gingitrac2_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/3/6/360100-360101-360102-gingitrac2_1.png"
Centrixdental, 360069,Centrixdental, 360069,GingiTrac-GingiTrac MiniMix Refill Kit ($489.99) REF 360069,"VPS Gingival Retraction SystemGingiTrac is a medium-viscosity, vinyl polysiloxane (VPS) gingival retraction paste with 15% ammonium aluminum sulfate (alum) that gently displaces the gingiva from the tooth and stops bleeding. When used with GingiCap™ compression caps, the mechanical bite pressure of GingiCap combined with the astringent action of aluminum sulfate works to control bleeding and seepage in just minutes. GingiTrac cleans up easily and completely, without tissue trauma.GingiTrac is compatible with all impression materials and can be used as the second cord in a 2-cord  technique. And GingiTrac serves as its own preview of the final impression so you can be sure  of a quality impression every time.Two great delivery systems:GingiTrac MiniMix: Simple, easy to use system that is more patient friendly and easier to access all areas of the mouth.GingiTrac Automix Cartridges: Traditional 50mL cartridges plus SuperMixer™ mixing nozzles that reduce waste 33% and yield 10 more applications per cartridge.Works gently, no tissue trauma or damage, and no need for cordContains ammonium aluminum sulfate astringent to control bleeding and oozingMinimum set time of 2 minutesRemoves cleanly in one piece, no need to rinse offGives a preview of the final impressionMade in the USAGingiTrac MiniMix Starter Kit contains: 24 Cartridges, 24 Mixing Nozzles, 20 Regular-sized GingiCaps, 20 Large-sized GingiCaps, 1 Snub-Nose Snap-Fit GunGingiTrac MiniMix Refill Kit contains: 48 Cartridges, 48 Mixing nozzles, 40 Regular-sized GingiCaps, 40 Large-sized GingiCapsGingiTrac Refill Kit contains: 2 Cartridges (50mL), 10 Mixing nozzles, 10 Dispensing TipsGingiTrac Standard Kit contains: 1 50mL 1:1/2:1 Automix Gun, 2 Cartridges (50mL), 40 Mixing nozzles, 40 Dispensing Tips, 30 Regular-sized GingiCaps, 30 Large-sized GingiCapsGingiTrac Plus Kit contains: 4 Cartridges (50mL), 80 Mixing nozzles, 80 Dispensing Tips, 60 Regular-sized GingiCaps, 60 Large-sized GingiCaps",,,tissue-management,,https://www.centrixdental.com/gingitrac-retraction-system.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/GingiTrac.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/3/6/360100-360101-360102-gingitrac2_2.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/3/6/360100-360101-360102-gingitrac2_2.png"
Centrixdental, 360102,Centrixdental, 360102,GingiTrac-GingiTrac Plus Kit ($599.99) REF 360102,"VPS Gingival Retraction SystemGingiTrac is a medium-viscosity, vinyl polysiloxane (VPS) gingival retraction paste with 15% ammonium aluminum sulfate (alum) that gently displaces the gingiva from the tooth and stops bleeding. When used with GingiCap™ compression caps, the mechanical bite pressure of GingiCap combined with the astringent action of aluminum sulfate works to control bleeding and seepage in just minutes. GingiTrac cleans up easily and completely, without tissue trauma.GingiTrac is compatible with all impression materials and can be used as the second cord in a 2-cord  technique. And GingiTrac serves as its own preview of the final impression so you can be sure  of a quality impression every time.Two great delivery systems:GingiTrac MiniMix: Simple, easy to use system that is more patient friendly and easier to access all areas of the mouth.GingiTrac Automix Cartridges: Traditional 50mL cartridges plus SuperMixer™ mixing nozzles that reduce waste 33% and yield 10 more applications per cartridge.Works gently, no tissue trauma or damage, and no need for cordContains ammonium aluminum sulfate astringent to control bleeding and oozingMinimum set time of 2 minutesRemoves cleanly in one piece, no need to rinse offGives a preview of the final impressionMade in the USAGingiTrac MiniMix Starter Kit contains: 24 Cartridges, 24 Mixing Nozzles, 20 Regular-sized GingiCaps, 20 Large-sized GingiCaps, 1 Snub-Nose Snap-Fit GunGingiTrac MiniMix Refill Kit contains: 48 Cartridges, 48 Mixing nozzles, 40 Regular-sized GingiCaps, 40 Large-sized GingiCapsGingiTrac Refill Kit contains: 2 Cartridges (50mL), 10 Mixing nozzles, 10 Dispensing TipsGingiTrac Standard Kit contains: 1 50mL 1:1/2:1 Automix Gun, 2 Cartridges (50mL), 40 Mixing nozzles, 40 Dispensing Tips, 30 Regular-sized GingiCaps, 30 Large-sized GingiCapsGingiTrac Plus Kit contains: 4 Cartridges (50mL), 80 Mixing nozzles, 80 Dispensing Tips, 60 Regular-sized GingiCaps, 60 Large-sized GingiCaps",,,tissue-management,,https://www.centrixdental.com/gingitrac-retraction-system.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/GingiTrac.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/m/i/minimix-nozzles_910630_medium_2_1_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/m/i/minimix-nozzles_910630_medium_2_1_1_1.png"
Centrixdental, 360123,Centrixdental, 360123,"AccessFLO-AccessFLO, 60 ($235.99) REF 360123","AccessFLO is a low-viscosity, flowable kaolin clay-based gingival retraction paste. Similar to Access Edge, it contains the active ingredients kaolin clay and aluminum chloride to help control bleeding and prevent seepage. A unique prefilled unit-dose tube allows for easier placement of material in and around the sulcus.Convenient prefilled unit-dose tube: no mixing, no bulky cartridges or syringesDual astringent/hemostatic action - 15% aluminum chloride and kaolin clayRetracts quickly, in 2 minutesRinses away and removes easilyNon-traumatic gingival retraction without packing cordCan be used as the second cord in a “2-cord technique”Individually packaged in foil pouches to keep material freshCan be used anytime a hemostatic agent is indicatedMade in the USAAccessFLO 15 (360122), contains 15 prefilled tubes, 10 large GingiCaps and 10 regular GingiCaps.  AccessFLO 60(360123), contains 60 prefilled tubes, 30 large GingiCaps and 30 regular GingiCaps.Disclaimer: *AccessFLO works with any composite syringe",,,tissue-management,,https://www.centrixdental.com/accessflo.html,,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/accessflo_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/accessflo_1.png"
Centrixdental, 360114,Centrixdental, 360114,"Access Edge-Access Edge, 60 ($405.99) REF 360114","Access Edge is a high-viscosity, kaolin clay-based gingival retraction paste. It contains kaolin clay, to gently separate the gingiva from the tooth, plus aluminum chloride to help control bleeding and prevent seepage, keeping the sulcus dry. Access Edge is injected subgingivally or packed around the tooth, then left in place for a minimum of 2 minutes. As the paste dries, Access Edge creates gentle, yet effective retraction to open the sulcus.Atraumatic gingival retraction without packing cordDual astringent/hemostatic action - 15% aluminum chloride and kaolin clayCan be used as a second cord in a “2-cord technique”Removes easily and rinses awayConvenient prefilled unit-dose tips eliminate cross-contaminationIndividually packaged in foil pouches to keep material freshCan be used anytime a hemostatic agent is indicatedMade in the USAAccess Edge 15 (360113), contains 15 prefilled tubes, 30 dispensing tips, 10 large GingiCaps and 10 regular GingiCaps.  Access Edge 60 (360114), contains 60 prefilled tubes, 120 dispensing tip, 30 large GingiCaps and 30 regular GingiCaps.",,,tissue-management,,https://www.centrixdental.com/access-edge.html,,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/accessedge_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/a/c/accessedge_1.png"
Centrixdental, 310137,Centrixdental, 310137,RapidCore-RapidCore - 25mL (Natural) ($200.99) REF 310137,"Complete depth of cure, without light activation, in only two minutes. Enables strong core buildups that extend deep into the canal. Simply inject RapidCore through the exclusive Automix NeedleTube® and you are ready to cut the prep in two minutes. RapidCore’s advanced thixotropic formula flows smoothly through the needle yet will not slump, making core forms and matrix bands unnecessary. Achieve high bond strength when used with a compatible bonding agent such as Connexio®. Made in the USA.RapidCore® Automix – Standard automix 25mL cartridges.2-minute set-time reduces chair time by 50%Unlimited depth-of-cure. No light requiredNeedle tip delivers material to the bottom of the post holeNon-slumping formula requires no matrix or coreformCuts like dentin to reduce ditchingRadiopaqueContains fluorideRapidCore Automix: 25mL Kit includes: 1 cartridge, 10 SuperMixer Mixing Nozzles,  10 dispensing tips",,,restorative,,https://www.centrixdental.com/rapidcore.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/RapidCore.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/2/-/2-25ml-rapidcore-and-nozzle_1.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/2/-/2-25ml-rapidcore-and-nozzle_1.jpg"
Centrixdental,,Centrixdental,,GingiTrac,"Hate the big automix gun? Centrix introduces GingiTrac™ MiniMix®. Our newly re-formulated 1:1 astringent, Vinyl Polysiloxane formula is now in our patented, single-dose MiniMix.More patient-friendly, the MiniMix is easier to express than the automix gun with less waste. Plus, the smaller size and ease of use will save valuable chair time and reduce patient stress.It's easy: Select appropriate GingiCap size. Syringe the retraction paste into the GingiCap and around the prep. Bite down. Wait 2 minutes. MiniMix technology virtually eliminates waste, and allows for easy set up and no cleanup. Still the only retraction material and technique that lets you retract the gingiva on up to six preps with one application with no packing cord or cleanup. GingiTrac's built-in astringent controls oozing, while the flow-able VPS material gently pushes the gingiva.Sets in 2 minutes in the mouthGet more accurate impressionsNo hands in mouthWorks gently, no tissue trauma or ligament damageContains aluminum sulfate astringent to control bleeding and oozingRemoves cleanly, in one piece, without rinsing GingiTrac MiniMix Starter Kit contains:24 Cartridges24 Mixing nozzles20 Regular-sized GingiCaps20 Large-sized GingiCaps1 Snub-Nose Snap-Fit Syringe GingiTrac MiniMix Refill Kit contains:48 Cartridges48 Mixing nozzles40 Regular-sized GingiCaps40 Large-sized GingiCaps",,1,tissue-management,,https://www.centrixdental.com/gingitrac-span-class-marks-trade-span-minimix-span-class-marks-reg-span.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/GingiTrac-Minimix.pdf,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/g/i/gingitrac-minimix_4_3.png
Centrixdental,290016,Centrixdental,290016,Access Standard Impression Needle Tip,"For Intra-Oral Syringing of Impression MaterialsAccess syringes are designed to bring out the best in your impression materials.All Access Syringes feature disposable 18ga Access needle tips. The slim needle lets you syringe completely around the prep and through tight inter-proximal spaces. You'll get precision and control, with far fewer voids.Works with the Access Standard Impression Syringe and other traditional impression syringesDisposable 18ga stainless-steel needle tipSlim needle reaches into the sulcusContains 144 pieces",,1,delivery-systems,,https://www.centrixdental.com/catalog/product/view/id/97/category/4/,,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/s/t/standardimpressionsyringetips.png
Centrixdental, 380013,Centrixdental, 380013,Benda-1 x 576 Red ($62.99) REF 380013,"Precision Disposable Micro Fiber ApplicatorsPerfect when you need only a drop.Benda Micro Applicators enable precision placement in confined spaces. The unique Benda Micro head bends to the angle you need for single-drop application of bonding agents, hemostatic solutions, cavity liners and other low-viscosity liquids. We offer single-ended or double-ended “twin” styles for precise application into the smallest cavity preps, post holes and root canals. Both styles feature non-linting fibers that are perfect for scrubbing without contaminating materials. Wider handle is easier to pick-up and manipulate. Benda Micros bend to any angle with no bounce back and are available in single colors or in an assorted pack. Also available in other sizes.Extra-fine point (1.5mm), white tipMade in the USA",,,delivery-systems,,https://www.centrixdental.com/benda-micro-fine.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/BendaMicro.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/b/e/bendamicrofine_1_2_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/b/e/bendamicrofine_1_2_1.png"
Centrixdental, 380012,Centrixdental, 380012,Benda-1 x 576 Yellow ($62.99) REF 380012,"Precision Disposable Micro Fiber ApplicatorsPerfect when you need only a drop.Benda Micro Applicators enable precision placement in confined spaces. The unique Benda Micro head bends to the angle you need for single-drop application of bonding agents, hemostatic solutions, cavity liners and other low-viscosity liquids. We offer single-ended or double-ended “twin” styles for precise application into the smallest cavity preps, post holes and root canals. Both styles feature non-linting fibers that are perfect for scrubbing without contaminating materials. Wider handle is easier to pick-up and manipulate. Benda Micros bend to any angle with no bounce back and are available in single colors or in an assorted pack. Also available in other sizes.Extra-fine point (1.5mm), white tipMade in the USA",,,delivery-systems,,https://www.centrixdental.com/benda-micro-fine.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/BendaMicro.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/b/e/bendamicrofine_1_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/b/e/bendamicrofine_1_1_1.png"
Centrixdental,310122,Centrixdental,310122,Glu/Sense,"Glu/Sense™ HEMA/Glutaraldehyde desensitizer reduces or eliminates post-operative sensitivity by penetrating and sealing dentin tubules and precipating proteins under restorations. Its no-drip formula provides control and accuracy during placement because it stays where it’s placed. The exclusive SofNeedle™ with its foam tip enables easy and exact placement and complete coverage of dentin. With its 35% HEMA/5% Glutaraldehyde gel formulation, Glu/Sense acts in seconds to seal out post-op sensitivity. It is compatible with most cements and dentin bonding agents. On etched enamel, Glu/Sense acts as a “wetting agent” helping to prevent collagen fibers from collapsing.Treats and seals dentin tubules to prevent post-op sensitivitySyringe delivery with SofNeedle foam-tip provides accurate placement with no dripping onto soft tissueWhen used under restorations, effect is permanent.IDEAL APPLICATIONS:Under direct composite restorations with bonding systemsUnder inlays, onlays, crowns and veneersUnder amalgam restorationsMade in the USAKit contains 6 x 1.0ml syringes + 60 SofNeedle Tips",,1,restorative,,https://www.centrixdental.com/glusense.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/GluSense.pdf,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/g/l/glusense.png
